S1 Count,Start_Time(in sec),End_Time(in sec),Image_Capture_Time(in msec),Jitter(in msec)
1449,1566066288.702240,1566066288.717079,14.839888,-0.004530
1450,1566066289.702240,1566066289.717105,14.865637,0.000000
1451,1566066290.702246,1566066290.717181,14.935017,-0.006676
1452,1566066291.702241,1566066291.717072,14.831543,0.005245
1453,1566066292.702244,1566066292.717113,14.868975,-0.003338
1454,1566066293.702195,1566066293.717048,14.853001,0.049353
1455,1566066294.702254,1566066294.717128,14.873981,-0.059366
1456,1566066295.702235,1566066295.717061,14.826298,0.019550
1457,1566066296.702245,1566066296.717129,14.883995,-0.010729
1458,1566066297.702235,1566066297.717081,14.845133,0.010014
1459,1566066298.702196,1566066298.717087,14.890909,0.039577
1460,1566066299.702237,1566066299.717060,14.822721,-0.041485
1461,1566066300.702243,1566066300.717181,14.937878,-0.005722
1462,1566066301.702191,1566066301.717007,14.816523,0.052452
1463,1566066302.702252,1566066302.717132,14.879465,-0.061750
1464,1566066303.702243,1566066303.717065,14.821529,0.009298
1465,1566066304.702244,1566066304.717169,14.924765,-0.001192
1466,1566066305.702235,1566066305.717079,14.843464,0.008821
1467,1566066306.702200,1566066306.717083,14.882803,0.035524
1468,1566066307.702238,1566066307.717066,14.828444,-0.037670
1469,1566066308.702243,1566066308.717135,14.892340,-0.005484
1470,1566066309.702239,1566066309.717063,14.823914,0.003815
1471,1566066310.702247,1566066310.717147,14.899969,-0.008106
1472,1566066311.702236,1566066311.717073,14.837265,0.011444
1473,1566066312.702245,1566066312.717133,14.888763,-0.008583
1474,1566066313.702235,1566066313.717064,14.829397,0.009537
1475,1566066314.702195,1566066314.717050,14.854908,0.039577
1476,1566066315.702236,1566066315.717081,14.845610,-0.040293
1477,1566066316.702243,1566066316.717185,14.941454,-0.007629
1478,1566066317.702191,1566066317.717012,14.821291,0.052214
1479,1566066318.702199,1566066318.717113,14.913797,-0.008106
1480,1566066319.702236,1566066319.717066,14.829874,-0.036716
1481,1566066320.702241,1566066320.717177,14.935970,-0.004768
1482,1566066321.702237,1566066321.717073,14.836550,0.003815
1483,1566066322.702243,1566066322.717143,14.900446,-0.005722
1484,1566066323.702241,1566066323.717077,14.836788,0.001907
1485,1566066324.702247,1566066324.717178,14.930725,-0.006676
1486,1566066325.702225,1566066325.717105,14.879942,0.021935
1487,1566066326.702247,1566066326.717192,14.945030,-0.021458
1488,1566066327.702223,1566066327.717058,14.835358,0.023842
1489,1566066328.702195,1566066328.717065,14.869452,0.027895
1490,1566066329.702226,1566066329.717059,14.832973,-0.030994
1491,1566066330.702261,1566066330.717195,14.933586,-0.034809
1492,1566066331.702228,1566066331.717074,14.846325,0.033140
1493,1566066332.702255,1566066332.717144,14.889956,-0.026703
1494,1566066333.702239,1566066333.717082,14.843225,0.015974
1495,1566066334.702199,1566066334.717064,14.864445,0.039101
1496,1566066335.702236,1566066335.717072,14.835596,-0.036716
1497,1566066336.702245,1566066336.717112,14.866829,-0.009060
1498,1566066337.702221,1566066337.717065,14.843941,0.023842
1499,1566066338.702204,1566066338.717062,14.858246,0.017881
1500,1566066339.702242,1566066339.717074,14.832020,-0.038385
1501,1566066340.702197,1566066340.717119,14.921904,0.045300
1502,1566066341.702192,1566066341.717025,14.832735,0.004292
1503,1566066342.702248,1566066342.717135,14.887810,-0.055313
1504,1566066343.702244,1566066343.717070,14.825583,0.003338
1505,1566066344.702195,1566066344.717069,14.873505,0.048876
1506,1566066345.702240,1566066345.717050,14.809847,-0.044823
1507,1566066346.702237,1566066346.717118,14.880657,0.003099
1508,1566066347.702241,1566066347.717084,14.842749,-0.004292
1509,1566066348.702247,1566066348.717151,14.904261,-0.005245
1510,1566066349.702238,1566066349.717062,14.823914,0.009060
1511,1566066350.702237,1566066350.717161,14.924049,0.000477
1512,1566066351.702237,1566066351.717074,14.836550,-0.000238
1513,1566066352.702197,1566066352.717074,14.877319,0.040293
1514,1566066353.702241,1566066353.717087,14.845371,-0.044107
1515,1566066354.702244,1566066354.717120,14.876127,-0.003099
1516,1566066355.702241,1566066355.717080,14.838934,0.003099
1517,1566066356.702208,1566066356.717076,14.868498,0.033379
1518,1566066357.702234,1566066357.717064,14.830589,-0.025749
1519,1566066358.702193,1566066358.717061,14.867067,0.040054
1520,1566066359.702194,1566066359.717023,14.828682,-0.000715
1521,1566066360.702245,1566066360.717143,14.898062,-0.050783
1522,1566066361.702243,1566066361.717072,14.828205,0.001669
1523,1566066362.702264,1566066362.717157,14.893293,-0.020742
1524,1566066363.702241,1566066363.717080,14.838934,0.022888
1525,1566066364.702246,1566066364.717130,14.883757,-0.005245
1526,1566066365.702239,1566066365.717094,14.855385,0.007629
1527,1566066366.702243,1566066366.717149,14.905930,-0.004292
1528,1566066367.702242,1566066367.717092,14.849901,0.001192
1529,1566066368.702254,1566066368.717157,14.902353,-0.012398
1530,1566066369.702241,1566066369.717062,14.820337,0.013113
1531,1566066370.702259,1566066370.717153,14.893770,-0.017643
1532,1566066371.702241,1566066371.717071,14.829874,0.017405
1533,1566066372.702250,1566066372.717166,14.916420,-0.008345
1534,1566066373.702238,1566066373.717070,14.831781,0.011444
1535,1566066374.702249,1566066374.717134,14.884949,-0.010490
1536,1566066375.702238,1566066375.717035,14.796972,0.011206
1537,1566066376.702194,1566066376.717076,14.881849,0.043869
1538,1566066377.702194,1566066377.717026,14.831066,-0.000715
1539,1566066378.702244,1566066378.717161,14.917135,-0.049114
1540,1566066379.702240,1566066379.717078,14.837980,0.003099
1541,1566066380.702249,1566066380.717133,14.883757,-0.008583
1542,1566066381.702241,1566066381.717088,14.846325,0.007629
1543,1566066382.702266,1566066382.717162,14.896631,-0.024319
1544,1566066383.702243,1566066383.717076,14.833212,0.022888
1545,1566066384.702245,1566066384.717195,14.950514,-0.001907
1546,1566066385.702240,1566066385.717081,14.841557,0.005007
1547,1566066386.702250,1566066386.717154,14.903784,-0.010729
1548,1566066387.702222,1566066387.717083,14.860392,0.028133
1549,1566066388.702197,1566066388.717147,14.949560,0.025034
1550,1566066389.702224,1566066389.717064,14.840126,-0.026226
1551,1566066390.702244,1566066390.717149,14.905453,-0.020504
1552,1566066391.702235,1566066391.717083,14.847517,0.008583
1553,1566066392.702259,1566066392.717186,14.926672,-0.023842
1554,1566066393.702189,1566066393.716991,14.801502,0.069857
1555,1566066394.702243,1566066394.717149,14.906168,-0.053167
1556,1566066395.702235,1566066395.717087,14.851332,0.007391
1557,1566066396.702250,1566066396.717151,14.901400,-0.014305
1558,1566066397.702237,1566066397.717050,14.813423,0.012636
1559,1566066398.702243,1566066398.717119,14.875889,-0.005722
1560,1566066399.702246,1566066399.717063,14.817238,-0.003576
1561,1566066400.702244,1566066400.717145,14.901161,0.002623
1562,1566066401.702247,1566066401.717072,14.825344,-0.003576
1563,1566066402.702245,1566066402.717113,14.867783,0.001907
1564,1566066403.702191,1566066403.717027,14.836311,0.054598
1565,1566066404.702260,1566066404.717131,14.870882,-0.069857
1566,1566066405.702246,1566066405.717079,14.833212,0.014305
1567,1566066406.702195,1566066406.717073,14.878035,0.050783
1568,1566066407.702189,1566066407.717004,14.815569,0.006676
1569,1566066408.702246,1566066408.717157,14.910936,-0.057220
1570,1566066409.702189,1566066409.716989,14.799833,0.056744
1571,1566066410.702249,1566066410.717131,14.881611,-0.059843
1572,1566066411.702239,1566066411.717073,14.834166,0.010252
1573,1566066412.702253,1566066412.717152,14.898777,-0.014305
1574,1566066413.702193,1566066413.717025,14.831066,0.059605
1575,1566066414.702250,1566066414.717146,14.895916,-0.056267
1576,1566066415.702244,1566066415.717059,14.814615,0.005484
1577,1566066416.702202,1566066416.717076,14.873505,0.041962
1578,1566066417.702230,1566066417.717049,14.818907,-0.027657
1579,1566066418.702196,1566066418.717110,14.914036,0.034332
1580,1566066419.702236,1566066419.717082,14.845133,-0.040770
1581,1566066420.702245,1566066420.717128,14.882565,-0.009060
1582,1566066421.702237,1566066421.717065,14.827728,0.008106
1583,1566066422.702266,1566066422.717389,15.123129,-0.028133
1584,1566066423.702239,1566066423.717078,14.839411,0.026703
1585,1566066424.702243,1566066424.717157,14.914274,-0.004292
1586,1566066425.702240,1566066425.717079,14.839411,0.003576
1587,1566066426.702252,1566066426.717120,14.868021,-0.012636
1588,1566066427.702249,1566066427.717076,14.826775,0.003338
1589,1566066428.702204,1566066428.717069,14.865398,0.045300
1590,1566066429.702237,1566066429.717053,14.815331,-0.033855
1591,1566066430.702196,1566066430.717049,14.853239,0.041485
1592,1566066431.702242,1566066431.717082,14.840364,-0.045776
1593,1566066432.702244,1566066432.717134,14.890671,-0.001907
1594,1566066433.702193,1566066433.717025,14.832258,0.050783
1595,1566066434.702250,1566066434.717134,14.884233,-0.056744
1596,1566066435.702189,1566066435.717007,14.817953,0.060081
1597,1566066436.702198,1566066436.717055,14.856577,-0.008821
1598,1566066437.702240,1566066437.717066,14.825583,-0.041962
1599,1566066438.702192,1566066438.717096,14.904022,0.048161
1600,1566066439.702249,1566066439.717082,14.833689,-0.056505
1601,1566066440.702193,1566066440.717078,14.884472,0.055075
1602,1566066441.702240,1566066441.717071,14.831543,-0.046253
1603,1566066442.702196,1566066442.717053,14.856815,0.043869
1604,1566066443.702197,1566066443.717082,14.884949,-0.001192
1605,1566066444.702244,1566066444.717138,14.893532,-0.047207
1606,1566066445.702236,1566066445.717067,14.831305,0.008583
1607,1566066446.702242,1566066446.717129,14.887094,-0.006437
1608,1566066447.702237,1566066447.717064,14.827013,0.004768
1609,1566066448.702240,1566066448.717157,14.916420,-0.002861
1610,1566066449.702237,1566066449.717081,14.843464,0.003099
1611,1566066450.702198,1566066450.717054,14.856100,0.039577
1612,1566066451.702243,1566066451.717078,14.835596,-0.045061
1613,1566066452.702254,1566066452.717148,14.894247,-0.011206
1614,1566066453.702244,1566066453.717076,14.831781,0.010014
1615,1566066454.702196,1566066454.717056,14.860392,0.047922
1616,1566066455.702237,1566066455.717066,14.828444,-0.041246
1617,1566066456.702246,1566066456.717159,14.912367,-0.009060
1618,1566066457.702242,1566066457.717070,14.827728,0.004292
1619,1566066458.702242,1566066458.717128,14.886141,0.000000
1620,1566066459.702207,1566066459.717036,14.829397,0.035048
1621,1566066460.702244,1566066460.717185,14.941692,-0.036716
1622,1566066461.702238,1566066461.717090,14.852524,0.005960
1623,1566066462.702202,1566066462.717074,14.872551,0.035763
1624,1566066463.702240,1566066463.717103,14.863014,-0.038147
1625,1566066464.702190,1566066464.717120,14.930487,0.050068
1626,1566066465.702241,1566066465.717092,14.850616,-0.051498
1627,1566066466.702267,1566066466.717196,14.929056,-0.025272
1628,1566066467.702241,1566066467.717084,14.842510,0.025511
1629,1566066468.702195,1566066468.717080,14.884949,0.045776
1630,1566066469.702239,1566066469.717099,14.859676,-0.043631
1631,1566066470.702247,1566066470.717153,14.906406,-0.007629
1632,1566066471.702239,1566066471.717110,14.870882,0.007868
1633,1566066472.702248,1566066472.717171,14.923573,-0.009060
1634,1566066473.702209,1566066473.717057,14.848471,0.039101
1635,1566066474.702248,1566066474.717160,14.911413,-0.039577
1636,1566066475.702241,1566066475.717088,14.846563,0.007391
1637,1566066476.702242,1566066476.717127,14.885664,-0.000715
1638,1566066477.702235,1566066477.717109,14.873981,0.006199
1639,1566066478.702245,1566066478.717145,14.900923,-0.009060
1640,1566066479.702195,1566066479.717014,14.818668,0.049114
1641,1566066480.702199,1566066480.717077,14.878273,-0.003815
1642,1566066481.702240,1566066481.717100,14.859200,-0.041246
1643,1566066482.702244,1566066482.717150,14.905691,-0.003576
1644,1566066483.702242,1566066483.717079,14.836788,0.001907
1645,1566066484.702249,1566066484.717170,14.921188,-0.006914
1646,1566066485.702236,1566066485.717080,14.843464,0.012875
1647,1566066486.702199,1566066486.717089,14.889956,0.036955
1648,1566066487.702242,1566066487.717099,14.857769,-0.042439
1649,1566066488.702200,1566066488.717085,14.884949,0.041723
1650,1566066489.702242,1566066489.717069,14.827251,-0.041723
1651,1566066490.702248,1566066490.717142,14.894009,-0.006437
1652,1566066491.702236,1566066491.717090,14.853477,0.011683
1653,1566066492.702234,1566066492.717147,14.913321,0.002384
1654,1566066493.702236,1566066493.717157,14.920950,-0.001669
1655,1566066494.702245,1566066494.717158,14.912605,-0.009298
1656,1566066495.702242,1566066495.717098,14.855623,0.003099
1657,1566066496.702194,1566066496.717124,14.929771,0.048161
1658,1566066497.702244,1566066497.717086,14.841318,-0.050545
1659,1566066498.702239,1566066498.717140,14.900923,0.005007
1660,1566066499.702242,1566066499.717070,14.827967,-0.002623
1661,1566066500.702242,1566066500.717164,14.922380,0.000238
1662,1566066501.702237,1566066501.717083,14.846325,0.005007
1663,1566066502.702243,1566066502.717154,14.910221,-0.006676
1664,1566066503.702251,1566066503.717121,14.869452,-0.007868
1665,1566066504.702241,1566066504.717151,14.909267,0.009775
1666,1566066505.702239,1566066505.717079,14.839888,0.002384
1667,1566066506.702195,1566066506.717065,14.870644,0.044346
1668,1566066507.702242,1566066507.717074,14.832497,-0.046968
1669,1566066508.702192,1566066508.717095,14.903307,0.050068
1670,1566066509.702239,1566066509.717097,14.857531,-0.047684
1671,1566066510.702246,1566066510.717188,14.941454,-0.007153
1672,1566066511.702243,1566066511.717066,14.823675,0.003815
1673,1566066512.702196,1566066512.717057,14.860630,0.046730
1674,1566066513.702239,1566066513.717072,14.832497,-0.043392
1675,1566066514.702196,1566066514.717068,14.872789,0.043631
1676,1566066515.702241,1566066515.717075,14.834642,-0.045061
1677,1566066516.702240,1566066516.717139,14.899015,0.000715
1678,1566066517.702238,1566066517.717077,14.839649,0.002146
1679,1566066518.702247,1566066518.717163,14.915228,-0.009537
1680,1566066519.702240,1566066519.717067,14.827251,0.007153
1681,1566066520.702198,1566066520.717128,14.930010,0.041962
1682,1566066521.702241,1566066521.717089,14.848232,-0.042677
1683,1566066522.702241,1566066522.717134,14.892817,0.000238
1684,1566066523.702237,1566066523.717071,14.834404,0.004053
1685,1566066524.702195,1566066524.717080,14.884472,0.041246
1686,1566066525.702192,1566066525.717034,14.842033,0.003099
1687,1566066526.702240,1566066526.717168,14.927149,-0.048161
1688,1566066527.702240,1566066527.717094,14.854431,0.000477
1689,1566066528.702194,1566066528.717063,14.868736,0.046015
1690,1566066529.702244,1566066529.717102,14.858007,-0.049829
1691,1566066530.702260,1566066530.717146,14.885187,-0.016689
1692,1566066531.702240,1566066531.717100,14.859676,0.020266
1693,1566066532.702242,1566066532.717172,14.930010,-0.001431
1694,1566066533.702242,1566066533.717097,14.854670,-0.000715
1695,1566066534.702200,1566066534.717091,14.890432,0.041962
1696,1566066535.702240,1566066535.717098,14.858246,-0.039577
1697,1566066536.702243,1566066536.717180,14.937162,-0.003099
1698,1566066537.702234,1566066537.717099,14.864683,0.009060
1699,1566066538.702192,1566066538.717100,14.907598,0.041723
1700,1566066539.702238,1566066539.717083,14.845610,-0.045300
1701,1566066540.702241,1566066540.717163,14.921904,-0.003099
1702,1566066541.702239,1566066541.717083,14.843941,0.001907
1703,1566066542.702249,1566066542.717146,14.897108,-0.010014
1704,1566066543.702238,1566066543.717074,14.836073,0.010729
1705,1566066544.702194,1566066544.717100,14.905453,0.043869
1706,1566066545.702231,1566066545.717022,14.791012,-0.037193
1707,1566066546.702197,1566066546.717110,14.913082,0.034571
1708,1566066547.702240,1566066547.717107,14.866829,-0.043631
1709,1566066548.702247,1566066548.717150,14.903307,-0.006199
1710,1566066549.702240,1566066549.717078,14.837980,0.006199
1711,1566066550.702242,1566066550.717141,14.899492,-0.001431
1712,1566066551.702243,1566066551.717080,14.837265,-0.001192
1713,1566066552.702244,1566066552.717144,14.899969,-0.000477
1714,1566066553.702237,1566066553.717080,14.843225,0.006437
1715,1566066554.702193,1566066554.717089,14.895678,0.043869
1716,1566066555.702230,1566066555.717115,14.884949,-0.036955
1717,1566066556.702239,1566066556.717136,14.896870,-0.009060
1718,1566066557.702237,1566066557.717086,14.848948,0.002384
1719,1566066558.702207,1566066558.717104,14.897585,0.030041
1720,1566066559.702193,1566066559.717047,14.853477,0.013590
1721,1566066560.702197,1566066560.717071,14.873266,-0.004053
1722,1566066561.702238,1566066561.717079,14.841080,-0.040531
1723,1566066562.702243,1566066562.717173,14.929295,-0.005484
1724,1566066563.702241,1566066563.717082,14.841557,0.002623
1725,1566066564.702195,1566066564.717071,14.875412,0.045538
1726,1566066565.702241,1566066565.717093,14.852285,-0.045538
1727,1566066566.702205,1566066566.717137,14.932156,0.036001
1728,1566066567.702183,1566066567.717018,14.835358,0.021935
1729,1566066568.702197,1566066568.717066,14.868736,-0.014544
1730,1566066569.702239,1566066569.717065,14.826059,-0.041723
1731,1566066570.702254,1566066570.717171,14.916897,-0.014782
1732,1566066571.702242,1566066571.717070,14.827967,0.011444
1733,1566066572.702240,1566066572.717157,14.916420,0.002146
1734,1566066573.702240,1566066573.717073,14.833450,0.000477
1735,1566066574.702193,1566066574.717099,14.905691,0.046730
1736,1566066575.702240,1566066575.717082,14.841795,-0.046730
1737,1566066576.702243,1566066576.717167,14.924526,-0.003099
1738,1566066577.702236,1566066577.717075,14.839411,0.006914
1739,1566066578.702245,1566066578.717149,14.904261,-0.009298
1740,1566066579.702238,1566066579.717072,14.833927,0.007629
1741,1566066580.702255,1566066580.717166,14.910460,-0.017881
1742,1566066581.702238,1566066581.717076,14.838457,0.017643
1743,1566066582.702195,1566066582.717131,14.936447,0.043154
1744,1566066583.702245,1566066583.717087,14.842749,-0.049829
1745,1566066584.702242,1566066584.717145,14.903545,0.002861
1746,1566066585.702240,1566066585.717098,14.857054,0.001192
1747,1566066586.702241,1566066586.717165,14.924526,-0.000238
1748,1566066587.702235,1566066587.717079,14.844179,0.006199
1749,1566066588.702244,1566066588.717145,14.901876,-0.009060
1750,1566066589.702239,1566066589.717096,14.857054,0.005007
1751,1566066590.702238,1566066590.717121,14.883280,0.000954
1752,1566066591.702189,1566066591.717060,14.871120,0.048637
1753,1566066592.702242,1566066592.717162,14.920712,-0.052691
1754,1566066593.702238,1566066593.717077,14.839411,0.004053
1755,1566066594.702243,1566066594.717143,14.899254,-0.005722
1756,1566066595.702237,1566066595.717089,14.852285,0.006676
1757,1566066596.702251,1566066596.717166,14.915466,-0.014067
1758,1566066597.702220,1566066597.717098,14.878035,0.030279
1759,1566066598.702239,1566066598.717152,14.913082,-0.018597
1760,1566066599.702225,1566066599.717073,14.847994,0.013590
1761,1566066600.702242,1566066600.717179,14.936447,-0.016689
1762,1566066601.702223,1566066601.717081,14.858246,0.019550
1763,1566066602.702243,1566066602.717137,14.894009,-0.020742
1764,1566066603.702223,1566066603.717058,14.835835,0.020742
1765,1566066604.702248,1566066604.717150,14.901876,-0.025272
1766,1566066605.702228,1566066605.717070,14.842033,0.020027
1767,1566066606.702241,1566066606.717139,14.898062,-0.013351
1768,1566066607.702184,1566066607.717029,14.844418,0.056744
1769,1566066608.702194,1566066608.717128,14.933586,-0.010014
1770,1566066609.702237,1566066609.717078,14.841080,-0.042915
1771,1566066610.702250,1566066610.717167,14.917135,-0.012398
1772,1566066611.702195,1566066611.717038,14.842987,0.054598
1773,1566066612.702249,1566066612.717153,14.904261,-0.053883
1774,1566066613.702241,1566066613.717072,14.830828,0.007868
1775,1566066614.702240,1566066614.717183,14.942884,0.001431
1776,1566066615.702198,1566066615.717029,14.830589,0.041723
1777,1566066616.702253,1566066616.717166,14.913797,-0.054598
1778,1566066617.702241,1566066617.717100,14.858484,0.011444
1779,1566066618.702197,1566066618.717128,14.930248,0.043869
1780,1566066619.702243,1566066619.717082,14.839411,-0.045300
1781,1566066620.702195,1566066620.717078,14.883280,0.047684
1782,1566066621.702243,1566066621.717086,14.843464,-0.047684
1783,1566066622.702197,1566066622.717085,14.888525,0.045776
1784,1566066623.702243,1566066623.717086,14.843464,-0.045776
1785,1566066624.702244,1566066624.717183,14.939308,-0.001192
1786,1566066625.702244,1566066625.717097,14.853239,0.000238
1787,1566066626.702251,1566066626.717187,14.936209,-0.007629
1788,1566066627.702252,1566066627.717117,14.864922,-0.000954
1789,1566066628.702201,1566066628.717108,14.907360,0.051498
1790,1566066629.702242,1566066629.717097,14.855385,-0.041008
1791,1566066630.702195,1566066630.717073,14.878035,0.046968
1792,1566066631.702247,1566066631.717097,14.849901,-0.052214
1793,1566066632.702245,1566066632.717182,14.936209,0.001431
1794,1566066633.702236,1566066633.717091,14.854908,0.009537
1795,1566066634.702248,1566066634.717173,14.925003,-0.011683
1796,1566066635.702234,1566066635.717116,14.882803,0.014067
1797,1566066636.702243,1566066636.717155,14.911652,-0.009537
1798,1566066637.702246,1566066637.717095,14.848948,-0.003338
1799,1566066638.702201,1566066638.717072,14.871836,0.045776
1800,1566066639.702240,1566066639.717080,14.839888,-0.039816
1801,1566066640.702194,1566066640.717112,14.918089,0.046253
1802,1566066641.702239,1566066641.717096,14.856815,-0.045061
1803,1566066642.702244,1566066642.717179,14.934778,-0.005007
1804,1566066643.702244,1566066643.717100,14.855385,0.000000
1805,1566066644.702245,1566066644.717151,14.906168,-0.000477
1806,1566066645.702240,1566066645.717088,14.847517,0.004768
1807,1566066646.702250,1566066646.717203,14.952660,-0.010252
1808,1566066647.702242,1566066647.717082,14.839649,0.008106
1809,1566066648.702197,1566066648.717084,14.887333,0.045061
1810,1566066649.702240,1566066649.717094,14.854431,-0.042439
1811,1566066650.702232,1566066650.717189,14.956713,0.007391
1812,1566066651.702232,1566066651.717078,14.846087,0.000000
1813,1566066652.702248,1566066652.717190,14.941692,-0.016212
1814,1566066653.702245,1566066653.717098,14.853716,0.003576
1815,1566066654.702191,1566066654.717129,14.937162,0.053406
1816,1566066655.702239,1566066655.717108,14.869452,-0.047207
1817,1566066656.702192,1566066656.717079,14.886856,0.046492
1818,1566066657.702235,1566066657.717098,14.863729,-0.042677
1819,1566066658.702329,1566066658.717229,14.900208,-0.093937
