S2 Count,Start_Time(in sec),End_Time(in sec),Image_Dump_Time(in msec),Jitter(in sec)
1449,1566066288.717046,1566066288.734672,17.626286,-0.028133
1450,1566066289.717071,1566066289.734693,17.622709,-0.024796
1451,1566066290.717147,1566066290.734785,17.638206,-0.076056
1452,1566066291.717039,1566066291.734663,17.623663,0.107765
1453,1566066292.717079,1566066292.734704,17.624855,-0.040054
1454,1566066293.717011,1566066293.734622,17.610788,0.068188
1455,1566066294.717093,1566066294.734728,17.635107,-0.082493
1456,1566066295.717024,1566066295.734664,17.639875,0.068903
1457,1566066296.717095,1566066296.734726,17.630577,-0.071049
1458,1566066297.717046,1566066297.734662,17.615080,0.048876
1459,1566066298.717124,1566066298.734682,17.557621,-0.077486
1460,1566066299.717024,1566066299.734661,17.637014,0.100374
1461,1566066300.717136,1566066300.734773,17.637491,-0.112295
1462,1566066301.716974,1566066301.734598,17.624140,0.161648
1463,1566066302.717099,1566066302.734725,17.625809,-0.125170
1464,1566066303.717030,1566066303.734659,17.629862,0.069857
1465,1566066304.717134,1566066304.734748,17.613411,-0.104904
1466,1566066305.717043,1566066305.734657,17.613411,0.091314
1467,1566066306.717118,1566066306.734689,17.571449,-0.074387
1468,1566066307.717035,1566066307.734654,17.618895,0.082731
1469,1566066308.717085,1566066308.734713,17.627478,-0.050306
1470,1566066309.717032,1566066309.734668,17.636776,0.053406
1471,1566066310.717113,1566066310.734741,17.628670,-0.080824
1472,1566066311.717039,1566066311.734667,17.627716,0.073195
1473,1566066312.717169,1566066312.734745,17.576218,-0.129700
1474,1566066313.717027,1566066313.734664,17.637014,0.142336
1475,1566066314.717016,1566066314.734653,17.637014,0.010490
1476,1566066315.717047,1566066315.734668,17.621517,-0.030518
1477,1566066316.717222,1566066316.734804,17.582178,-0.175476
1478,1566066317.716980,1566066317.734597,17.616510,0.241995
1479,1566066318.717078,1566066318.734688,17.610073,-0.097513
1480,1566066319.717030,1566066319.734657,17.627001,0.047922
1481,1566066320.717142,1566066320.734757,17.614603,-0.112295
1482,1566066321.717039,1566066321.734665,17.626047,0.102997
1483,1566066322.717110,1566066322.734746,17.635345,-0.071287
1484,1566066323.717040,1566066323.734667,17.627239,0.070810
1485,1566066324.717145,1566066324.734756,17.611265,-0.105381
1486,1566066325.717071,1566066325.734719,17.647743,0.073910
1487,1566066326.717157,1566066326.734776,17.618656,-0.086069
1488,1566066327.717025,1566066327.734675,17.650604,0.132322
1489,1566066328.717099,1566066328.734669,17.570257,-0.074148
1490,1566066329.717028,1566066329.734657,17.629147,0.071287
1491,1566066330.717161,1566066330.734794,17.632484,-0.133514
1492,1566066331.717109,1566066331.734680,17.570496,0.051975
1493,1566066332.717112,1566066332.734721,17.609358,-0.002623
1494,1566066333.717048,1566066333.734674,17.626524,0.064135
1495,1566066334.717028,1566066334.734740,17.711878,0.019789
1496,1566066335.717037,1566066335.734656,17.618895,-0.009060
1497,1566066336.717079,1566066336.734688,17.608881,-0.041723
1498,1566066337.717032,1566066337.734675,17.643452,0.046730
1499,1566066338.717028,1566066338.734661,17.632723,0.003576
1500,1566066339.717028,1566066339.734679,17.650843,0.000477
1501,1566066340.717082,1566066340.734721,17.639160,-0.054121
1502,1566066341.716993,1566066341.734613,17.620087,0.089407
1503,1566066342.717101,1566066342.734721,17.619848,-0.108480
1504,1566066343.717037,1566066343.734644,17.606974,0.064373
1505,1566066344.717032,1566066344.734654,17.621994,0.004292
1506,1566066345.717017,1566066345.734644,17.627001,0.015497
1507,1566066346.717082,1566066346.734731,17.649174,-0.065088
1508,1566066347.717050,1566066347.734675,17.624617,0.031948
1509,1566066348.717118,1566066348.734735,17.616272,-0.068188
1510,1566066349.717029,1566066349.734650,17.620325,0.088930
1511,1566066350.717127,1566066350.734795,17.668247,-0.097513
1512,1566066351.717039,1566066351.734667,17.627954,0.088215
1513,1566066352.717110,1566066352.734693,17.582893,-0.071526
1514,1566066353.717053,1566066353.734688,17.634869,0.056982
1515,1566066354.717077,1566066354.734754,17.677546,-0.023603
1516,1566066355.717047,1566066355.734678,17.630577,0.029564
1517,1566066356.717041,1566066356.734702,17.661095,0.006199
1518,1566066357.717031,1566066357.734655,17.624140,0.010252
1519,1566066358.717027,1566066358.734658,17.630339,0.003576
1520,1566066359.716990,1566066359.734619,17.628908,0.037432
1521,1566066360.717109,1566066360.734777,17.668009,-0.119448
1522,1566066361.717040,1566066361.734667,17.627478,0.069380
1523,1566066362.717124,1566066362.734766,17.642021,-0.084162
1524,1566066363.717046,1566066363.734680,17.634153,0.078440
1525,1566066364.717096,1566066364.734728,17.632246,-0.050068
1526,1566066365.717048,1566066365.734688,17.639160,0.047207
1527,1566066366.717181,1566066366.734761,17.579556,-0.132561
1528,1566066367.717057,1566066367.734682,17.624378,0.123739
1529,1566066368.717123,1566066368.734746,17.622948,-0.065565
1530,1566066369.717027,1566066369.734669,17.641783,0.095606
1531,1566066370.717120,1566066370.734765,17.644405,-0.092983
1532,1566066371.717038,1566066371.734655,17.617702,0.082493
1533,1566066372.717130,1566066372.734751,17.621040,-0.092506
1534,1566066373.717036,1566066373.734654,17.617464,0.093699
1535,1566066374.717101,1566066374.734730,17.628908,-0.064373
1536,1566066375.717000,1566066375.734639,17.638445,0.100374
1537,1566066376.717039,1566066376.734655,17.615557,-0.038862
1538,1566066377.716989,1566066377.734618,17.629385,0.050545
1539,1566066378.717128,1566066378.734754,17.626286,-0.139236
1540,1566066379.717043,1566066379.734667,17.623901,0.084877
1541,1566066380.717099,1566066380.734730,17.631531,-0.055552
1542,1566066381.717055,1566066381.734678,17.623186,0.044107
1543,1566066382.717129,1566066382.734751,17.621517,-0.074625
1544,1566066383.717040,1566066383.734655,17.614603,0.088930
1545,1566066384.717159,1566066384.734824,17.665148,-0.118732
1546,1566066385.717050,1566066385.734665,17.615318,0.109434
1547,1566066386.717120,1566066386.734747,17.626286,-0.070810
1548,1566066387.717039,1566066387.734657,17.618179,0.081301
1549,1566066388.717100,1566066388.734736,17.635822,-0.061035
1550,1566066389.717029,1566066389.734643,17.614365,0.071049
1551,1566066390.717113,1566066390.734738,17.624617,-0.083923
1552,1566066391.717046,1566066391.734674,17.628431,0.066996
1553,1566066392.717151,1566066392.734795,17.644644,-0.104666
1554,1566066393.716958,1566066393.734580,17.622232,0.192642
1555,1566066394.717114,1566066394.734740,17.625570,-0.155926
1556,1566066395.717054,1566066395.734686,17.632008,0.059843
1557,1566066396.717106,1566066396.734731,17.624617,-0.051975
1558,1566066397.717018,1566066397.734637,17.618895,0.087738
1559,1566066398.717084,1566066398.734731,17.647505,-0.065565
1560,1566066399.717018,1566066399.734656,17.638445,0.066280
1561,1566066400.717109,1566066400.734760,17.651081,-0.091314
1562,1566066401.717035,1566066401.734677,17.641306,0.073671
1563,1566066402.717080,1566066402.734695,17.615080,-0.044346
1564,1566066403.716982,1566066403.734600,17.617941,0.097275
1565,1566066404.717097,1566066404.734732,17.635584,-0.114202
1566,1566066405.717046,1566066405.734674,17.627716,0.050068
1567,1566066406.717041,1566066406.734695,17.653942,0.005007
1568,1566066407.716969,1566066407.734595,17.626047,0.072718
1569,1566066408.717191,1566066408.734737,17.545462,-0.222683
1570,1566066409.716955,1566066409.734573,17.618418,0.236750
1571,1566066410.717098,1566066410.734704,17.606258,-0.142813
1572,1566066411.717110,1566066411.734681,17.571688,-0.012159
1573,1566066412.717117,1566066412.734736,17.619610,-0.006914
1574,1566066413.716993,1566066413.734619,17.626286,0.123978
1575,1566066414.717111,1566066414.734762,17.651320,-0.118017
1576,1566066415.717024,1566066415.734668,17.643452,0.086546
1577,1566066416.717030,1566066416.734677,17.647028,-0.006199
1578,1566066417.717017,1566066417.734643,17.626286,0.013590
1579,1566066418.717076,1566066418.734686,17.610550,-0.059128
1580,1566066419.717047,1566066419.734673,17.625332,0.028372
1581,1566066420.717091,1566066420.734712,17.620802,-0.043869
1582,1566066421.717031,1566066421.734663,17.632484,0.060320
1583,1566066422.717426,1566066422.735029,17.603159,-0.394583
1584,1566066423.717043,1566066423.734655,17.611980,0.382662
1585,1566066424.717123,1566066424.734735,17.611742,-0.079870
1586,1566066425.717046,1566066425.734660,17.613411,0.076294
1587,1566066426.717086,1566066426.734711,17.625332,-0.039577
1588,1566066427.717041,1566066427.734654,17.612696,0.044823
1589,1566066428.717103,1566066428.734670,17.567396,-0.061512
1590,1566066429.717018,1566066429.734661,17.643213,0.084639
1591,1566066430.717014,1566066430.734649,17.635345,0.004053
1592,1566066431.717046,1566066431.734670,17.624140,-0.031710
1593,1566066432.717090,1566066432.734717,17.626524,-0.044584
1594,1566066433.716992,1566066433.734625,17.632246,0.097990
1595,1566066434.717101,1566066434.734763,17.662287,-0.108480
1596,1566066435.716972,1566066435.734605,17.632961,0.128984
1597,1566066436.717018,1566066436.734667,17.648935,-0.046492
1598,1566066437.717029,1566066437.734665,17.635822,-0.010490
1599,1566066438.717052,1566066438.734702,17.649412,-0.023365
1600,1566066439.717048,1566066439.734668,17.620087,0.004053
1601,1566066440.717114,1566066440.734657,17.542124,-0.066280
1602,1566066441.717036,1566066441.734664,17.627954,0.078201
1603,1566066442.717019,1566066442.734677,17.657995,0.017405
1604,1566066443.717047,1566066443.734674,17.626762,-0.027895
1605,1566066444.717102,1566066444.734750,17.648458,-0.054836
1606,1566066445.717034,1566066445.734647,17.613173,0.067949
1607,1566066446.717093,1566066446.734708,17.615318,-0.059128
1608,1566066447.717029,1566066447.734646,17.617226,0.063658
1609,1566066448.717111,1566066448.734730,17.618418,-0.082016
1610,1566066449.717045,1566066449.734672,17.627239,0.066280
1611,1566066450.717091,1566066450.734680,17.589092,-0.046015
1612,1566066451.717043,1566066451.734673,17.629862,0.047445
1613,1566066452.717112,1566066452.734738,17.626047,-0.068665
1614,1566066453.717040,1566066453.734646,17.605782,0.071764
1615,1566066454.717023,1566066454.734659,17.635822,0.016928
1616,1566066455.717030,1566066455.734658,17.628193,-0.006914
1617,1566066456.717112,1566066456.734744,17.632008,-0.081301
1618,1566066457.717034,1566066457.734663,17.629623,0.077724
1619,1566066458.717094,1566066458.734731,17.637253,-0.059843
1620,1566066459.717002,1566066459.734670,17.668009,0.091553
1621,1566066460.717220,1566066460.734780,17.559767,-0.217915
1622,1566066461.717057,1566066461.734680,17.623186,0.163555
1623,1566066462.717039,1566066462.734683,17.643690,0.017405
1624,1566066463.717070,1566066463.734699,17.629385,-0.030756
1625,1566066464.717087,1566066464.734701,17.614126,-0.016928
1626,1566066465.717057,1566066465.734676,17.618656,0.029564
1627,1566066466.717150,1566066466.734781,17.630816,-0.092983
1628,1566066467.717047,1566066467.734694,17.647028,0.103474
1629,1566066468.717032,1566066468.734676,17.643929,0.015020
1630,1566066469.717067,1566066469.734690,17.623425,-0.035048
1631,1566066470.717118,1566066470.734757,17.639399,-0.051260
1632,1566066471.717077,1566066471.734712,17.634630,0.040770
1633,1566066472.717126,1566066472.734754,17.628193,-0.048637
1634,1566066473.717022,1566066473.734653,17.631292,0.103712
1635,1566066474.717124,1566066474.734748,17.624378,-0.101805
1636,1566066475.717052,1566066475.734706,17.653465,0.071526
1637,1566066476.717092,1566066476.734716,17.623901,-0.039577
1638,1566066477.717062,1566066477.734705,17.642498,0.029802
1639,1566066478.717109,1566066478.734757,17.647982,-0.046492
1640,1566066479.716981,1566066479.734610,17.629147,0.127792
1641,1566066480.717044,1566066480.734685,17.641306,-0.062943
1642,1566066481.717052,1566066481.734696,17.644405,-0.007868
1643,1566066482.717117,1566066482.734753,17.636299,-0.065327
1644,1566066483.717045,1566066483.734670,17.624617,0.071764
1645,1566066484.717135,1566066484.734747,17.611265,-0.090122
1646,1566066485.717047,1566066485.734669,17.621756,0.088453
1647,1566066486.717052,1566066486.734692,17.640352,-0.004768
1648,1566066487.717067,1566066487.734716,17.648935,-0.015497
1649,1566066488.717038,1566066488.734692,17.654181,0.029325
1650,1566066489.717036,1566066489.734651,17.615795,0.002384
1651,1566066490.717109,1566066490.734715,17.605782,-0.073671
1652,1566066491.717055,1566066491.734687,17.631531,0.053883
1653,1566066492.717114,1566066492.734731,17.617226,-0.058889
1654,1566066493.717112,1566066493.734755,17.643213,0.002146
1655,1566066494.717124,1566066494.734744,17.619610,-0.012398
1656,1566066495.717065,1566066495.734675,17.610073,0.059366
1657,1566066496.717087,1566066496.734743,17.656565,-0.021696
1658,1566066497.717052,1566066497.734668,17.616034,0.034809
1659,1566066498.717107,1566066498.734728,17.621040,-0.054836
1660,1566066499.717036,1566066499.734650,17.614126,0.071287
1661,1566066500.717129,1566066500.734756,17.627716,-0.092983
1662,1566066501.717035,1566066501.734686,17.651558,0.093937
1663,1566066502.717119,1566066502.734754,17.635107,-0.084639
1664,1566066503.717086,1566066503.734711,17.624855,0.032902
1665,1566066504.717119,1566066504.734744,17.624378,-0.032902
1666,1566066505.717045,1566066505.734667,17.621517,0.073910
1667,1566066506.717031,1566066506.734646,17.615080,0.014305
1668,1566066507.717038,1566066507.734684,17.645836,-0.007153
1669,1566066508.717062,1566066508.734669,17.607927,-0.023365
1670,1566066509.717051,1566066509.734689,17.638206,0.010967
1671,1566066510.717158,1566066510.734807,17.649412,-0.107050
1672,1566066511.717033,1566066511.734650,17.617464,0.124931
1673,1566066512.717022,1566066512.734655,17.632723,0.010490
1674,1566066513.717037,1566066513.734655,17.618656,-0.014544
1675,1566066514.717033,1566066514.734668,17.634869,0.003576
1676,1566066515.717033,1566066515.734654,17.621040,0.000477
1677,1566066516.717091,1566066516.734737,17.646551,-0.058174
1678,1566066517.717034,1566066517.734651,17.616510,0.056505
1679,1566066518.717117,1566066518.734749,17.632246,-0.082731
1680,1566066519.717034,1566066519.734661,17.627001,0.082970
1681,1566066520.717165,1566066520.734731,17.566681,-0.130415
1682,1566066521.717055,1566066521.734672,17.617226,0.109911
1683,1566066522.717102,1566066522.734757,17.654657,-0.047684
1684,1566066523.717038,1566066523.734665,17.627239,0.064373
1685,1566066524.717046,1566066524.734669,17.623186,-0.007629
1686,1566066525.717003,1566066525.734627,17.624140,0.042677
1687,1566066526.717131,1566066526.734741,17.609596,-0.128269
1688,1566066527.717047,1566066527.734682,17.634630,0.084162
1689,1566066528.717029,1566066528.734683,17.654181,0.017881
1690,1566066529.717067,1566066529.734696,17.628908,-0.037909
1691,1566066530.717112,1566066530.734727,17.615080,-0.045300
1692,1566066531.717066,1566066531.734694,17.627954,0.046015
1693,1566066532.717138,1566066532.734763,17.625093,-0.071287
1694,1566066533.717063,1566066533.734696,17.632961,0.074148
1695,1566066534.717056,1566066534.734680,17.624140,0.007629
1696,1566066535.717067,1566066535.734682,17.614603,-0.011206
1697,1566066536.717147,1566066536.734767,17.620564,-0.079632
1698,1566066537.717061,1566066537.734695,17.634153,0.086069
1699,1566066538.717134,1566066538.734781,17.647505,-0.072956
1700,1566066539.717044,1566066539.734675,17.630816,0.089407
1701,1566066540.717122,1566066540.734755,17.632484,-0.077963
1702,1566066541.717044,1566066541.734677,17.633438,0.078201
1703,1566066542.717112,1566066542.734725,17.612457,-0.068188
1704,1566066543.717037,1566066543.734663,17.625809,0.074625
1705,1566066544.717067,1566066544.734681,17.614126,-0.029087
1706,1566066545.716988,1566066545.734625,17.637491,0.078678
1707,1566066546.717074,1566066546.734723,17.649174,-0.085831
1708,1566066547.717073,1566066547.734712,17.638922,0.000715
1709,1566066548.717116,1566066548.734724,17.607689,-0.043154
1710,1566066549.717114,1566066549.734692,17.578363,0.002384
1711,1566066550.717107,1566066550.734750,17.643213,0.007153
1712,1566066551.717046,1566066551.734676,17.630339,0.060797
1713,1566066552.717108,1566066552.734743,17.634869,-0.061989
1714,1566066553.717046,1566066553.734675,17.629385,0.061750
1715,1566066554.717054,1566066554.734663,17.609119,-0.007868
1716,1566066555.717079,1566066555.734702,17.623186,-0.025034
1717,1566066556.717103,1566066556.734742,17.639160,-0.023842
1718,1566066557.717050,1566066557.734663,17.612696,0.052452
1719,1566066558.717069,1566066558.734678,17.608404,-0.019073
1720,1566066559.717012,1566066559.734638,17.625570,0.057220
1721,1566066560.717107,1566066560.734672,17.565489,-0.094652
1722,1566066561.717046,1566066561.734669,17.622948,0.061035
1723,1566066562.717140,1566066562.734784,17.644167,-0.094414
1724,1566066563.717049,1566066563.734684,17.634869,0.091314
1725,1566066564.717036,1566066564.734674,17.637968,0.013113
1726,1566066565.717048,1566066565.734669,17.621279,-0.011921
1727,1566066566.717099,1566066566.734734,17.634392,-0.051737
1728,1566066567.716985,1566066567.734629,17.644644,0.114918
1729,1566066568.717034,1566066568.734644,17.609835,-0.049591
1730,1566066569.717033,1566066569.734655,17.622471,0.001431
1731,1566066570.717134,1566066570.734749,17.615318,-0.101089
1732,1566066571.717035,1566066571.734648,17.612934,0.098467
1733,1566066572.717121,1566066572.734748,17.627001,-0.085354
1734,1566066573.717039,1566066573.734671,17.632484,0.081778
1735,1566066574.717063,1566066574.734684,17.620325,-0.024557
1736,1566066575.717047,1566066575.734679,17.631769,0.016212
1737,1566066576.717134,1566066576.734767,17.632723,-0.086784
1738,1566066577.717042,1566066577.734656,17.613888,0.092268
1739,1566066578.717113,1566066578.734722,17.608166,-0.071764
1740,1566066579.717037,1566066579.734670,17.633200,0.076771
1741,1566066580.717132,1566066580.734768,17.635822,-0.095367
1742,1566066581.717043,1566066581.734672,17.629623,0.089407
1743,1566066582.717084,1566066582.734708,17.623901,-0.041246
1744,1566066583.717053,1566066583.734696,17.643213,0.030994
1745,1566066584.717098,1566066584.734744,17.646074,-0.045061
1746,1566066585.717061,1566066585.734669,17.608404,0.036955
1747,1566066586.717132,1566066586.734743,17.611265,-0.070572
1748,1566066587.717044,1566066587.734684,17.640352,0.087738
1749,1566066588.717110,1566066588.734724,17.613173,-0.066519
1750,1566066589.717050,1566066589.734677,17.627001,0.060558
1751,1566066590.717087,1566066590.734767,17.680645,-0.036955
1752,1566066591.717027,1566066591.734651,17.624140,0.059843
1753,1566066592.717129,1566066592.734771,17.642021,-0.101566
1754,1566066593.717041,1566066593.734676,17.635822,0.087976
1755,1566066594.717179,1566066594.734751,17.572403,-0.138283
1756,1566066595.717042,1566066595.734691,17.648458,0.136375
1757,1566066596.717132,1566066596.734751,17.618179,-0.089884
1758,1566066597.717064,1566066597.734676,17.612219,0.068188
1759,1566066598.717117,1566066598.734735,17.617702,-0.052929
1760,1566066599.717040,1566066599.734666,17.625809,0.077248
1761,1566066600.717144,1566066600.734769,17.625093,-0.104189
1762,1566066601.717045,1566066601.734671,17.626286,0.098944
1763,1566066602.717172,1566066602.734723,17.550945,-0.126839
1764,1566066603.717024,1566066603.734649,17.625093,0.148296
1765,1566066604.717117,1566066604.734735,17.618179,-0.093222
1766,1566066605.717036,1566066605.734659,17.623186,0.081301
1767,1566066606.717106,1566066606.734741,17.634392,-0.070810
1768,1566066607.716995,1566066607.734607,17.612696,0.111580
1769,1566066608.717093,1566066608.734705,17.612457,-0.097752
1770,1566066609.717043,1566066609.734662,17.618895,0.049829
1771,1566066610.717132,1566066610.734755,17.622709,-0.089645
1772,1566066611.717006,1566066611.734640,17.633915,0.125885
1773,1566066612.717120,1566066612.734745,17.625332,-0.113249
1774,1566066613.717040,1566066613.734691,17.651558,0.079870
1775,1566066614.717219,1566066614.734782,17.563581,-0.179052
1776,1566066615.716995,1566066615.734621,17.626762,0.224352
1777,1566066616.717132,1566066616.734746,17.613411,-0.137568
1778,1566066617.717066,1566066617.734700,17.633915,0.065804
1779,1566066618.717096,1566066618.734704,17.608643,-0.029325
1780,1566066619.717048,1566066619.734656,17.607927,0.047922
1781,1566066620.717042,1566066620.734682,17.639637,0.005722
1782,1566066621.717042,1566066621.734673,17.630816,-0.000238
1783,1566066622.717050,1566066622.734704,17.654657,-0.007391
1784,1566066623.717051,1566066623.734672,17.621517,-0.000954
1785,1566066624.717149,1566066624.734764,17.615080,-0.098467
1786,1566066625.717061,1566066625.734701,17.639399,0.087738
1787,1566066626.717151,1566066626.734770,17.619371,-0.089645
1788,1566066627.717083,1566066627.734704,17.620564,0.067949
1789,1566066628.717073,1566066628.734690,17.616987,0.010014
1790,1566066629.717063,1566066629.734689,17.626524,0.010014
1791,1566066630.717039,1566066630.734673,17.633438,0.023603
1792,1566066631.717051,1566066631.734685,17.634869,-0.011206
1793,1566066632.717147,1566066632.734772,17.624617,-0.096560
1794,1566066633.717059,1566066633.734681,17.622709,0.088453
1795,1566066634.717138,1566066634.734777,17.638683,-0.079632
1796,1566066635.717082,1566066635.734709,17.627001,0.056028
1797,1566066636.717121,1566066636.734744,17.623663,-0.038385
1798,1566066637.717062,1566066637.734676,17.613649,0.058174
1799,1566066638.717108,1566066638.734721,17.612934,-0.045776
1800,1566066639.717046,1566066639.734696,17.650366,0.062704
1801,1566066640.717078,1566066640.734708,17.630100,-0.032425
1802,1566066641.717131,1566066641.734695,17.564535,-0.052929
1803,1566066642.717132,1566066642.734770,17.637253,-0.001431
1804,1566066643.717066,1566066643.734719,17.652988,0.066519
1805,1566066644.717119,1566066644.734762,17.643213,-0.052691
1806,1566066645.717054,1566066645.734678,17.623425,0.064373
1807,1566066646.717155,1566066646.734813,17.657757,-0.100851
1808,1566066647.717048,1566066647.734670,17.621994,0.106573
1809,1566066648.717037,1566066648.734673,17.635345,0.010967
1810,1566066649.717060,1566066649.734677,17.616987,-0.022411
1811,1566066650.717154,1566066650.734772,17.618179,-0.094175
1812,1566066651.717046,1566066651.734664,17.617464,0.107527
1813,1566066652.717143,1566066652.734768,17.625093,-0.096083
1814,1566066653.717063,1566066653.734696,17.632961,0.079632
1815,1566066654.717096,1566066654.734702,17.605543,-0.033379
1816,1566066655.717077,1566066655.734704,17.627001,0.019550
1817,1566066656.717045,1566066656.734694,17.648697,0.031471
1818,1566066657.717062,1566066657.734680,17.617941,-0.017166
1819,1566066658.717196,1566066658.734948,17.752647,-0.133038
