Sequencer Count,Start_Time(in sec),End_Time(in sec),Execution Time(in msec),Jitter(in msec)
1450,1566066289.702139,1566066289.702204,0.064850,0.000238
1451,1566066290.702132,1566066290.702204,0.071764,0.007391
1452,1566066291.702139,1566066291.702205,0.066519,-0.007153
1453,1566066292.702131,1566066292.702203,0.071526,0.007629
1454,1566066293.702093,1566066293.702159,0.065565,0.038147
1455,1566066294.702142,1566066294.702211,0.069141,-0.048876
1456,1566066295.702137,1566066295.702199,0.061750,0.004530
1457,1566066296.702133,1566066296.702204,0.070572,0.004292
1458,1566066297.702134,1566066297.702199,0.065088,-0.001192
1459,1566066298.702082,1566066298.702152,0.070095,0.051975
1460,1566066299.702136,1566066299.702202,0.065565,-0.053883
1461,1566066300.702130,1566066300.702202,0.071526,0.005960
1462,1566066301.702083,1566066301.702154,0.070810,0.046968
1463,1566066302.702129,1566066302.702208,0.079632,-0.045300
1464,1566066303.702141,1566066303.702208,0.066280,-0.012636
1465,1566066304.702131,1566066304.702201,0.070810,0.010729
1466,1566066305.702135,1566066305.702199,0.063896,-0.004768
1467,1566066306.702085,1566066306.702158,0.072956,0.050545
1468,1566066307.702135,1566066307.702200,0.065327,-0.050306
1469,1566066308.702130,1566066308.702202,0.072241,0.005007
1470,1566066309.702138,1566066309.702204,0.065088,-0.008345
1471,1566066310.702131,1566066310.702204,0.072241,0.007153
1472,1566066311.702137,1566066311.702201,0.063181,-0.006199
1473,1566066312.702130,1566066312.702202,0.072241,0.007391
1474,1566066313.702135,1566066313.702199,0.063896,-0.004530
1475,1566066314.702083,1566066314.702152,0.069618,0.051737
1476,1566066315.702138,1566066315.702200,0.062704,-0.054836
1477,1566066316.702128,1566066316.702202,0.073671,0.009775
1478,1566066317.702084,1566066317.702154,0.070572,0.044346
1479,1566066318.702083,1566066318.702155,0.072241,0.000477
1480,1566066319.702135,1566066319.702202,0.066996,-0.051498
1481,1566066320.702129,1566066320.702200,0.071526,0.005960
1482,1566066321.702135,1566066321.702200,0.064611,-0.006676
1483,1566066322.702129,1566066322.702201,0.071764,0.006437
1484,1566066323.702137,1566066323.702205,0.068188,-0.007868
1485,1566066324.702129,1566066324.702203,0.073671,0.007868
1486,1566066325.702128,1566066325.702192,0.063896,0.000954
1487,1566066326.702132,1566066326.702204,0.072956,-0.003576
1488,1566066327.702125,1566066327.702189,0.064373,0.006914
1489,1566066328.702084,1566066328.702153,0.069141,0.041008
1490,1566066329.702127,1566066329.702192,0.064135,-0.043869
1491,1566066330.702143,1566066330.702218,0.074625,-0.015974
1492,1566066331.702127,1566066331.702193,0.066042,0.015974
1493,1566066332.702135,1566066332.702212,0.076532,-0.007868
1494,1566066333.702139,1566066333.702203,0.063658,-0.004053
1495,1566066334.702086,1566066334.702158,0.072241,0.053167
1496,1566066335.702138,1566066335.702202,0.063896,-0.051737
1497,1566066336.702129,1566066336.702202,0.072479,0.008583
1498,1566066337.702124,1566066337.702187,0.062943,0.005245
1499,1566066338.702091,1566066338.702161,0.070333,0.033140
1500,1566066339.702139,1566066339.702206,0.066996,-0.048399
1501,1566066340.702085,1566066340.702154,0.069380,0.054836
1502,1566066341.702085,1566066341.702156,0.071049,0.000000
1503,1566066342.702135,1566066342.702206,0.071049,-0.050545
1504,1566066343.702141,1566066343.702208,0.066757,-0.005960
1505,1566066344.702083,1566066344.702153,0.070333,0.058413
1506,1566066345.702138,1566066345.702203,0.064611,-0.055790
1507,1566066346.702128,1566066346.702197,0.068426,0.010252
1508,1566066347.702138,1566066347.702206,0.067711,-0.010252
1509,1566066348.702129,1566066348.702204,0.074148,0.009060
1510,1566066349.702139,1566066349.702203,0.063896,-0.009537
1511,1566066350.702128,1566066350.702196,0.068188,0.010967
1512,1566066351.702135,1566066351.702200,0.064850,-0.006914
1513,1566066352.702083,1566066352.702154,0.071049,0.051498
1514,1566066353.702139,1566066353.702204,0.065088,-0.056028
1515,1566066354.702133,1566066354.702204,0.071287,0.006676
1516,1566066355.702137,1566066355.702204,0.066996,-0.003815
1517,1566066356.702090,1566066356.702164,0.073671,0.046492
1518,1566066357.702134,1566066357.702199,0.064850,-0.043869
1519,1566066358.702083,1566066358.702152,0.068665,0.050783
1520,1566066359.702084,1566066359.702158,0.074625,-0.000715
1521,1566066360.702134,1566066360.702204,0.070572,-0.049829
1522,1566066361.702141,1566066361.702206,0.064373,-0.007629
1523,1566066362.702149,1566066362.702221,0.072002,-0.007629
1524,1566066363.702137,1566066363.702204,0.066996,0.011444
1525,1566066364.702132,1566066364.702205,0.073433,0.005722
1526,1566066365.702137,1566066365.702204,0.067472,-0.005007
1527,1566066366.702130,1566066366.702200,0.069857,0.006676
1528,1566066367.702139,1566066367.702206,0.066996,-0.009298
1529,1566066368.702141,1566066368.702213,0.072002,-0.001669
1530,1566066369.702139,1566066369.702206,0.066519,0.001669
1531,1566066370.702147,1566066370.702218,0.071049,-0.007153
1532,1566066371.702140,1566066371.702206,0.066042,0.006914
1533,1566066372.702135,1566066372.702208,0.072956,0.004530
1534,1566066373.702139,1566066373.702203,0.063896,-0.003815
1535,1566066374.702133,1566066374.702207,0.073910,0.005722
1536,1566066375.702134,1566066375.702202,0.068188,-0.000954
1537,1566066376.702083,1566066376.702151,0.067949,0.051498
1538,1566066377.702085,1566066377.702157,0.071526,-0.002861
1539,1566066378.702133,1566066378.702203,0.069857,-0.047207
1540,1566066379.702139,1566066379.702205,0.065565,-0.006437
1541,1566066380.702135,1566066380.702207,0.071526,0.003815
1542,1566066381.702142,1566066381.702206,0.064135,-0.006676
1543,1566066382.702150,1566066382.702222,0.072002,-0.007629
1544,1566066383.702141,1566066383.702207,0.066042,0.009060
1545,1566066384.702134,1566066384.702204,0.070095,0.006676
1546,1566066385.702139,1566066385.702203,0.063896,-0.005484
1547,1566066386.702137,1566066386.702208,0.071049,0.002861
1548,1566066387.702127,1566066387.702189,0.061274,0.009060
1549,1566066388.702083,1566066388.702156,0.072956,0.044107
1550,1566066389.702128,1566066389.702190,0.061274,-0.045061
1551,1566066390.702129,1566066390.702201,0.072241,-0.000477
1552,1566066391.702134,1566066391.702200,0.065327,-0.005484
1553,1566066392.702139,1566066392.702215,0.076056,-0.004768
1554,1566066393.702083,1566066393.702152,0.069141,0.055790
1555,1566066394.702131,1566066394.702201,0.070333,-0.047445
1556,1566066395.702134,1566066395.702199,0.065088,-0.003576
1557,1566066396.702134,1566066396.702209,0.074863,0.000715
1558,1566066397.702139,1566066397.702202,0.062943,-0.005484
1559,1566066398.702131,1566066398.702201,0.069857,0.008106
1560,1566066399.702143,1566066399.702210,0.067472,-0.011683
1561,1566066400.702132,1566066400.702203,0.071526,0.010967
1562,1566066401.702145,1566066401.702211,0.066280,-0.013113
1563,1566066402.702133,1566066402.702205,0.072002,0.012159
1564,1566066403.702083,1566066403.702155,0.071764,0.049829
1565,1566066404.702143,1566066404.702218,0.074387,-0.060320
1566,1566066405.702144,1566066405.702210,0.066042,-0.000477
1567,1566066406.702084,1566066406.702153,0.068665,0.059605
1568,1566066407.702087,1566066407.702152,0.065565,-0.002861
1569,1566066408.702133,1566066408.702203,0.070572,-0.045776
1570,1566066409.702083,1566066409.702153,0.069618,0.049591
1571,1566066410.702133,1566066410.702206,0.072718,-0.050068
1572,1566066411.702137,1566066411.702203,0.065804,-0.004292
1573,1566066412.702139,1566066412.702210,0.070572,-0.001669
1574,1566066413.702086,1566066413.702156,0.070572,0.053406
1575,1566066414.702138,1566066414.702209,0.070810,-0.051975
1576,1566066415.702140,1566066415.702207,0.067472,-0.002146
1577,1566066416.702086,1566066416.702159,0.073195,0.053644
1578,1566066417.702130,1566066417.702194,0.064373,-0.043869
1579,1566066418.702083,1566066418.702155,0.071764,0.046968
1580,1566066419.702135,1566066419.702202,0.067472,-0.051498
1581,1566066420.702135,1566066420.702204,0.069857,0.000000
1582,1566066421.702138,1566066421.702203,0.065327,-0.003099
1583,1566066422.702139,1566066422.702220,0.081778,-0.000954
1584,1566066423.702139,1566066423.702203,0.064373,-0.000238
1585,1566066424.702133,1566066424.702203,0.069857,0.005960
1586,1566066425.702138,1566066425.702203,0.064373,-0.005484
1587,1566066426.702137,1566066426.702209,0.071287,0.001192
1588,1566066427.702148,1566066427.702213,0.064611,-0.010729
1589,1566066428.702086,1566066428.702162,0.075579,0.061989
1590,1566066429.702136,1566066429.702202,0.066519,-0.049591
1591,1566066430.702084,1566066430.702154,0.070572,0.051975
1592,1566066431.702140,1566066431.702206,0.065804,-0.056267
1593,1566066432.702131,1566066432.702201,0.070572,0.009060
1594,1566066433.702084,1566066433.702157,0.072718,0.046730
1595,1566066434.702137,1566066434.702208,0.070810,-0.053406
1596,1566066435.702085,1566066435.702153,0.068426,0.052691
1597,1566066436.702086,1566066436.702156,0.070333,-0.000954
1598,1566066437.702141,1566066437.702205,0.064611,-0.055075
1599,1566066438.702083,1566066438.702152,0.068665,0.057697
1600,1566066439.702146,1566066439.702212,0.066280,-0.062466
1601,1566066440.702083,1566066440.702152,0.069618,0.062704
1602,1566066441.702134,1566066441.702201,0.067234,-0.051260
1603,1566066442.702082,1566066442.702152,0.070095,0.051975
1604,1566066443.702084,1566066443.702157,0.072241,-0.002146
1605,1566066444.702130,1566066444.702201,0.071049,-0.045776
1606,1566066445.702137,1566066445.702200,0.063658,-0.006676
1607,1566066446.702131,1566066446.702201,0.070572,0.006199
1608,1566066447.702135,1566066447.702201,0.066280,-0.004292
1609,1566066448.702128,1566066448.702199,0.070810,0.006914
1610,1566066449.702138,1566066449.702202,0.063658,-0.010252
1611,1566066450.702085,1566066450.702154,0.069141,0.053406
1612,1566066451.702139,1566066451.702206,0.066996,-0.054598
1613,1566066452.702140,1566066452.702212,0.072479,-0.000238
1614,1566066453.702140,1566066453.702207,0.066519,-0.000477
1615,1566066454.702085,1566066454.702155,0.070572,0.055552
1616,1566066455.702136,1566066455.702202,0.066280,-0.051022
1617,1566066456.702133,1566066456.702205,0.071287,0.002146
1618,1566066457.702139,1566066457.702206,0.067234,-0.005722
1619,1566066458.702129,1566066458.702199,0.070333,0.010014
1620,1566066459.702109,1566066459.702173,0.064611,0.020504
1621,1566066460.702132,1566066460.702203,0.071049,-0.023603
1622,1566066461.702135,1566066461.702202,0.066519,-0.003099
1623,1566066462.702087,1566066462.702159,0.072718,0.048637
1624,1566066463.702139,1566066463.702204,0.065804,-0.051975
1625,1566066464.702080,1566066464.702148,0.068426,0.058651
1626,1566066465.702140,1566066465.702205,0.065327,-0.059605
1627,1566066466.702135,1566066466.702221,0.085592,0.004292
1628,1566066467.702140,1566066467.702206,0.066519,-0.004292
1629,1566066468.702083,1566066468.702153,0.069857,0.056267
1630,1566066469.702138,1566066469.702203,0.064373,-0.055075
1631,1566066470.702134,1566066470.702205,0.070810,0.004292
1632,1566066471.702137,1566066471.702203,0.065565,-0.002861
1633,1566066472.702135,1566066472.702206,0.071287,0.002384
1634,1566066473.702107,1566066473.702172,0.064611,0.027180
1635,1566066474.702135,1566066474.702206,0.071526,-0.027418
1636,1566066475.702138,1566066475.702205,0.066757,-0.003338
1637,1566066476.702129,1566066476.702199,0.070572,0.009298
1638,1566066477.702136,1566066477.702200,0.063896,-0.007153
1639,1566066478.702130,1566066478.702202,0.071764,0.005960
1640,1566066479.702084,1566066479.702157,0.072241,0.045776
1641,1566066480.702085,1566066480.702156,0.071049,-0.000954
1642,1566066481.702139,1566066481.702205,0.066519,-0.053406
1643,1566066482.702129,1566066482.702201,0.072479,0.009775
1644,1566066483.702140,1566066483.702206,0.066519,-0.010967
1645,1566066484.702136,1566066484.702208,0.071764,0.003815
1646,1566066485.702136,1566066485.702199,0.063419,0.000000
1647,1566066486.702084,1566066486.702157,0.072956,0.051975
1648,1566066487.702141,1566066487.702207,0.066280,-0.056505
1649,1566066488.702085,1566066488.702158,0.072718,0.055075
1650,1566066489.702142,1566066489.702206,0.064850,-0.056028
1651,1566066490.702138,1566066490.702207,0.069380,0.003576
1652,1566066491.702137,1566066491.702202,0.064135,0.000477
1653,1566066492.702127,1566066492.702193,0.066996,0.010967
1654,1566066493.702130,1566066493.702199,0.068188,-0.003815
1655,1566066494.702135,1566066494.702205,0.069857,-0.005007
1656,1566066495.702139,1566066495.702205,0.066519,-0.003338
1657,1566066496.702082,1566066496.702152,0.070572,0.056982
1658,1566066497.702141,1566066497.702208,0.066519,-0.059605
1659,1566066498.702127,1566066498.702199,0.071049,0.013828
1660,1566066499.702142,1566066499.702206,0.063896,-0.015020
1661,1566066500.702127,1566066500.702199,0.071764,0.015259
1662,1566066501.702135,1566066501.702201,0.066042,-0.007868
1663,1566066502.702130,1566066502.702203,0.072718,0.005245
1664,1566066503.702136,1566066503.702203,0.066996,-0.006199
1665,1566066504.702130,1566066504.702200,0.070095,0.006437
1666,1566066505.702139,1566066505.702204,0.064850,-0.009298
1667,1566066506.702083,1566066506.702153,0.069857,0.055552
1668,1566066507.702138,1566066507.702204,0.066280,-0.054836
1669,1566066508.702081,1566066508.702149,0.068188,0.057220
1670,1566066509.702138,1566066509.702204,0.066042,-0.056744
1671,1566066510.702133,1566066510.702204,0.071287,0.004768
1672,1566066511.702141,1566066511.702206,0.065327,-0.008106
1673,1566066512.702083,1566066512.702153,0.070095,0.058413
1674,1566066513.702139,1566066513.702204,0.065327,-0.056267
1675,1566066514.702083,1566066514.702154,0.071287,0.056028
1676,1566066515.702138,1566066515.702205,0.066996,-0.055075
1677,1566066516.702131,1566066516.702199,0.068426,0.007153
1678,1566066517.702136,1566066517.702203,0.066280,-0.005484
1679,1566066518.702137,1566066518.702206,0.069380,-0.000715
1680,1566066519.702137,1566066519.702204,0.066996,0.000238
1681,1566066520.702083,1566066520.702156,0.072956,0.053644
1682,1566066521.702139,1566066521.702205,0.065565,-0.056267
1683,1566066522.702128,1566066522.702199,0.071526,0.011444
1684,1566066523.702134,1566066523.702200,0.065565,-0.006437
1685,1566066524.702083,1566066524.702153,0.070095,0.051737
1686,1566066525.702084,1566066525.702156,0.072002,-0.001431
1687,1566066526.702128,1566066526.702200,0.072002,-0.043869
1688,1566066527.702136,1566066527.702203,0.066757,-0.008106
1689,1566066528.702083,1566066528.702152,0.068426,0.052929
1690,1566066529.702141,1566066529.702207,0.066280,-0.057459
1691,1566066530.702143,1566066530.702217,0.073195,-0.002861
1692,1566066531.702136,1566066531.702203,0.066519,0.007153
1693,1566066532.702130,1566066532.702200,0.069857,0.006199
1694,1566066533.702139,1566066533.702206,0.067472,-0.008583
1695,1566066534.702086,1566066534.702156,0.070333,0.052929
1696,1566066535.702135,1566066535.702203,0.068426,-0.048876
1697,1566066536.702128,1566066536.702201,0.072479,0.006437
1698,1566066537.702138,1566066537.702200,0.061750,-0.010252
1699,1566066538.702083,1566066538.702150,0.067472,0.055790
1700,1566066539.702136,1566066539.702201,0.065565,-0.052929
1701,1566066540.702127,1566066540.702200,0.072718,0.008583
1702,1566066541.702137,1566066541.702203,0.066280,-0.009537
1703,1566066542.702132,1566066542.702205,0.072241,0.004053
1704,1566066543.702139,1566066543.702203,0.064135,-0.006199
1705,1566066544.702080,1566066544.702150,0.069857,0.058651
1706,1566066545.702135,1566066545.702197,0.062704,-0.054598
1707,1566066546.702083,1566066546.702153,0.070095,0.051498
1708,1566066547.702138,1566066547.702205,0.066280,-0.055313
1709,1566066548.702131,1566066548.702205,0.073910,0.007391
1710,1566066549.702135,1566066549.702202,0.066996,-0.004053
1711,1566066550.702129,1566066550.702201,0.072241,0.006437
1712,1566066551.702143,1566066551.702208,0.064373,-0.014782
1713,1566066552.702130,1566066552.702202,0.072002,0.013351
1714,1566066553.702138,1566066553.702202,0.063181,-0.008345
1715,1566066554.702080,1566066554.702152,0.071287,0.058174
1716,1566066555.702131,1566066555.702195,0.064850,-0.050306
1717,1566066556.702127,1566066556.702197,0.070095,0.004053
1718,1566066557.702135,1566066557.702201,0.065327,-0.008821
1719,1566066558.702096,1566066558.702165,0.069380,0.039339
1720,1566066559.702084,1566066559.702155,0.071287,0.012159
1721,1566066560.702083,1566066560.702154,0.070572,0.000477
1722,1566066561.702137,1566066561.702202,0.064850,-0.053883
1723,1566066562.702128,1566066562.702201,0.072956,0.008821
1724,1566066563.702136,1566066563.702205,0.068426,-0.007868
1725,1566066564.702084,1566066564.702154,0.070095,0.052691
1726,1566066565.702137,1566066565.702203,0.066757,-0.052929
1727,1566066566.702087,1566066566.702163,0.076294,0.049829
1728,1566066567.702080,1566066567.702148,0.067711,0.006676
1729,1566066568.702084,1566066568.702155,0.071049,-0.003576
1730,1566066569.702139,1566066569.702203,0.063419,-0.055790
1731,1566066570.702138,1566066570.702211,0.072479,0.000954
1732,1566066571.702137,1566066571.702205,0.068426,0.001907
1733,1566066572.702128,1566066572.702199,0.070810,0.008106
1734,1566066573.702137,1566066573.702203,0.066042,-0.008583
1735,1566066574.702081,1566066574.702152,0.071049,0.055790
1736,1566066575.702140,1566066575.702205,0.064611,-0.058889
1737,1566066576.702130,1566066576.702201,0.070810,0.010014
1738,1566066577.702136,1566066577.702201,0.064850,-0.005722
1739,1566066578.702131,1566066578.702203,0.071764,0.004768
1740,1566066579.702134,1566066579.702201,0.067234,-0.003099
1741,1566066580.702141,1566066580.702213,0.072718,-0.006437
1742,1566066581.702136,1566066581.702203,0.066757,0.004768
1743,1566066582.702082,1566066582.702154,0.071764,0.053883
1744,1566066583.702140,1566066583.702208,0.067949,-0.058413
1745,1566066584.702128,1566066584.702199,0.070095,0.011921
1746,1566066585.702137,1566066585.702204,0.067234,-0.008821
1747,1566066586.702128,1566066586.702199,0.071049,0.009060
1748,1566066587.702132,1566066587.702199,0.066280,-0.004292
1749,1566066588.702129,1566066588.702201,0.071526,0.003099
1750,1566066589.702135,1566066589.702202,0.067234,-0.005484
1751,1566066590.702128,1566066590.702197,0.068903,0.007153
1752,1566066591.702085,1566066591.702155,0.070572,0.042915
1753,1566066592.702129,1566066592.702199,0.069380,-0.044584
1754,1566066593.702140,1566066593.702203,0.063181,-0.010490
1755,1566066594.702128,1566066594.702201,0.072718,0.011444
1756,1566066595.702137,1566066595.702202,0.064611,-0.008821
1757,1566066596.702132,1566066596.702204,0.072002,0.005007
1758,1566066597.702126,1566066597.702187,0.061274,0.006676
1759,1566066598.702126,1566066598.702197,0.071764,0.000000
1760,1566066599.702128,1566066599.702192,0.063658,-0.002384
1761,1566066600.702128,1566066600.702200,0.072241,-0.000238
1762,1566066601.702126,1566066601.702190,0.064135,0.002623
1763,1566066602.702129,1566066602.702201,0.071526,-0.003815
1764,1566066603.702127,1566066603.702188,0.061512,0.002384
1765,1566066604.702134,1566066604.702205,0.071049,-0.007391
1766,1566066605.702128,1566066605.702193,0.064850,0.005960
1767,1566066606.702128,1566066606.702199,0.071287,0.000715
1768,1566066607.702083,1566066607.702147,0.064373,0.045061
1769,1566066608.702080,1566066608.702152,0.072241,0.003099
1770,1566066609.702135,1566066609.702201,0.065565,-0.055790
1771,1566066610.702137,1566066610.702208,0.071049,-0.001431
1772,1566066611.702085,1566066611.702159,0.073910,0.051498
1773,1566066612.702136,1566066612.702209,0.072718,-0.050545
1774,1566066613.702139,1566066613.702206,0.066519,-0.003338
1775,1566066614.702128,1566066614.702199,0.070810,0.010729
1776,1566066615.702086,1566066615.702161,0.075340,0.042677
1777,1566066616.702141,1566066616.702212,0.071287,-0.055313
1778,1566066617.702139,1566066617.702205,0.066042,0.001907
1779,1566066618.702082,1566066618.702154,0.071287,0.056744
1780,1566066619.702141,1566066619.702205,0.064611,-0.058174
1781,1566066620.702084,1566066620.702154,0.070333,0.056505
1782,1566066621.702141,1566066621.702207,0.066042,-0.057220
1783,1566066622.702084,1566066622.702154,0.070095,0.057459
1784,1566066623.702141,1566066623.702207,0.066757,-0.056744
1785,1566066624.702130,1566066624.702203,0.072956,0.010252
1786,1566066625.702139,1566066625.702207,0.067949,-0.008583
1787,1566066626.702136,1566066626.702209,0.072718,0.002861
1788,1566066627.702136,1566066627.702205,0.069380,0.000238
1789,1566066628.702085,1566066628.702158,0.073195,0.051022
1790,1566066629.702142,1566066629.702207,0.064850,-0.057459
1791,1566066630.702084,1566066630.702153,0.069380,0.058413
1792,1566066631.702144,1566066631.702211,0.066519,-0.060320
1793,1566066632.702135,1566066632.702206,0.070810,0.009298
1794,1566066633.702135,1566066633.702201,0.065565,-0.000238
1795,1566066634.702137,1566066634.702207,0.069141,-0.002384
1796,1566066635.702132,1566066635.702197,0.064373,0.005007
1797,1566066636.702130,1566066636.702202,0.072718,0.002861
1798,1566066637.702144,1566066637.702210,0.065804,-0.014782
1799,1566066638.702087,1566066638.702158,0.070572,0.056982
1800,1566066639.702139,1566066639.702205,0.065565,-0.051975
1801,1566066640.702080,1566066640.702152,0.071049,0.058889
1802,1566066641.702138,1566066641.702204,0.066519,-0.057220
1803,1566066642.702133,1566066642.702203,0.069618,0.004768
1804,1566066643.702142,1566066643.702209,0.066757,-0.008821
1805,1566066644.702135,1566066644.702204,0.069141,0.006437
1806,1566066645.702136,1566066645.702202,0.065804,-0.000477
1807,1566066646.702136,1566066646.702207,0.071526,0.000238
1808,1566066647.702141,1566066647.702206,0.065804,-0.005007
1809,1566066648.702085,1566066648.702155,0.069618,0.055075
1810,1566066649.702137,1566066649.702203,0.065565,-0.051975
1811,1566066650.702125,1566066650.702192,0.067234,0.012398
1812,1566066651.702133,1566066651.702198,0.064850,-0.007629
1813,1566066652.702134,1566066652.702205,0.071049,-0.001669
1814,1566066653.702140,1566066653.702208,0.068188,-0.005245
1815,1566066654.702079,1566066654.702151,0.071764,0.060320
1816,1566066655.702136,1566066655.702203,0.067234,-0.056267
1817,1566066656.702082,1566066656.702150,0.067711,0.053644
1818,1566066657.702134,1566066657.702199,0.064850,-0.052452
1819,1566066658.702143,1566066658.702210,0.067472,-0.008583
