Sequencer Count,Start_Time(in sec),End_Time(in sec),Execution Time(in msec),Jitter(in msec)
215,1566078295.807711,1566078295.807782,0.070572,-0.099986
216,1566078295.907712,1566078295.907783,0.071764,-0.100000
217,1566078296.007715,1566078296.007787,0.072002,-0.100004
218,1566078296.107720,1566078296.107796,0.076056,-0.100005
219,1566078296.207715,1566078296.207782,0.067711,-0.099995
220,1566078296.307714,1566078296.307789,0.075102,-0.099999
221,1566078296.407711,1566078296.407791,0.079393,-0.099997
222,1566078296.507710,1566078296.507781,0.071287,-0.099998
223,1566078296.607711,1566078296.607782,0.070572,-0.100002
224,1566078296.707714,1566078296.707787,0.072956,-0.100003
225,1566078296.807716,1566078296.807794,0.077486,-0.100003
226,1566078296.907710,1566078296.907781,0.071764,-0.099993
227,1566078297.007712,1566078297.007781,0.068188,-0.100003
228,1566078297.107713,1566078297.107782,0.068903,-0.100001
229,1566078297.207716,1566078297.207790,0.074387,-0.100003
230,1566078297.307713,1566078297.307778,0.064611,-0.099997
231,1566078297.407711,1566078297.407783,0.072002,-0.099998
232,1566078297.507716,1566078297.507782,0.065804,-0.100005
233,1566078297.607714,1566078297.607782,0.067234,-0.099998
234,1566078297.707714,1566078297.707794,0.080585,-0.099999
235,1566078297.807713,1566078297.807777,0.064611,-0.099999
236,1566078297.907712,1566078297.907787,0.074625,-0.099999
237,1566078298.007714,1566078298.007783,0.068665,-0.100002
238,1566078298.107711,1566078298.107785,0.074387,-0.099997
239,1566078298.207714,1566078298.207790,0.076056,-0.100003
240,1566078298.307711,1566078298.307777,0.065327,-0.099997
241,1566078298.407712,1566078298.407781,0.068903,-0.100001
242,1566078298.507715,1566078298.507784,0.068903,-0.100003
243,1566078298.607715,1566078298.607775,0.059843,-0.100000
244,1566078298.707711,1566078298.707781,0.070333,-0.099996
245,1566078298.807721,1566078298.807788,0.067234,-0.100010
246,1566078298.907734,1566078298.907849,0.115395,-0.100013
247,1566078299.007708,1566078299.007770,0.062227,-0.099974
248,1566078299.107780,1566078299.107842,0.062227,-0.100073
249,1566078299.207775,1566078299.207835,0.060081,-0.099995
250,1566078299.307771,1566078299.307831,0.060320,-0.099996
251,1566078299.407784,1566078299.407847,0.063419,-0.100013
252,1566078299.507716,1566078299.507776,0.060558,-0.099932
253,1566078299.607776,1566078299.607833,0.056744,-0.100060
254,1566078299.707770,1566078299.707829,0.059366,-0.099994
255,1566078299.807717,1566078299.807779,0.062466,-0.099947
256,1566078299.907719,1566078299.907783,0.064135,-0.100002
257,1566078300.007716,1566078300.007774,0.057459,-0.099997
258,1566078300.107774,1566078300.107843,0.069380,-0.100057
259,1566078300.207767,1566078300.207824,0.057697,-0.099993
260,1566078300.307781,1566078300.307840,0.059128,-0.100014
261,1566078300.407762,1566078300.407829,0.066519,-0.099981
262,1566078300.507769,1566078300.507830,0.060797,-0.100007
263,1566078300.607783,1566078300.607840,0.057697,-0.100013
264,1566078300.707769,1566078300.707828,0.058174,-0.099987
265,1566078300.807778,1566078300.807836,0.057936,-0.100009
266,1566078300.907771,1566078300.907840,0.068188,-0.099993
267,1566078301.007774,1566078301.007832,0.058413,-0.100003
268,1566078301.107716,1566078301.107783,0.066280,-0.099942
269,1566078301.207719,1566078301.207784,0.065565,-0.100003
270,1566078301.307717,1566078301.307792,0.075579,-0.099998
271,1566078301.407718,1566078301.407781,0.063181,-0.100001
272,1566078301.507721,1566078301.507787,0.066280,-0.100003
273,1566078301.607773,1566078301.607831,0.058174,-0.100052
274,1566078301.707777,1566078301.707840,0.063181,-0.100004
275,1566078301.807773,1566078301.807836,0.062704,-0.099996
276,1566078301.907773,1566078301.907835,0.062704,-0.099999
277,1566078302.007760,1566078302.007826,0.066757,-0.099987
278,1566078302.107712,1566078302.107792,0.080347,-0.099952
279,1566078302.207772,1566078302.207831,0.059605,-0.100060
280,1566078302.307720,1566078302.307785,0.064850,-0.099948
281,1566078302.407722,1566078302.407791,0.068903,-0.100002
282,1566078302.507779,1566078302.507857,0.078201,-0.100057
283,1566078302.607710,1566078302.607801,0.090599,-0.099931
284,1566078302.707718,1566078302.707788,0.069857,-0.100008
285,1566078302.807771,1566078302.807832,0.060797,-0.100053
286,1566078302.907776,1566078302.907831,0.054836,-0.100005
287,1566078303.007771,1566078303.007828,0.056505,-0.099995
288,1566078303.107768,1566078303.107831,0.062704,-0.099997
289,1566078303.207712,1566078303.207764,0.051975,-0.099944
290,1566078303.307712,1566078303.307792,0.080347,-0.100000
291,1566078303.407715,1566078303.407786,0.070810,-0.100003
292,1566078303.507715,1566078303.507790,0.075340,-0.100000
293,1566078303.607716,1566078303.607786,0.070572,-0.100001
294,1566078303.707715,1566078303.707782,0.066996,-0.099999
295,1566078303.807713,1566078303.807778,0.065804,-0.099998
296,1566078303.907713,1566078303.907777,0.063419,-0.100001
297,1566078304.007715,1566078304.007787,0.071764,-0.100001
298,1566078304.107718,1566078304.107795,0.076056,-0.100004
299,1566078304.207714,1566078304.207788,0.074148,-0.099995
300,1566078304.307712,1566078304.307784,0.072241,-0.099998
301,1566078304.407717,1566078304.407795,0.077248,-0.100006
302,1566078304.507711,1566078304.507779,0.067949,-0.099993
303,1566078304.607721,1566078304.607795,0.074387,-0.100010
304,1566078304.707712,1566078304.707783,0.071526,-0.099991
305,1566078304.807712,1566078304.807780,0.067234,-0.100001
306,1566078304.907716,1566078304.907778,0.062227,-0.100004
307,1566078305.007714,1566078305.007785,0.070572,-0.099998
308,1566078305.107717,1566078305.107785,0.068188,-0.100003
309,1566078305.207717,1566078305.207789,0.071287,-0.100000
310,1566078305.307714,1566078305.307787,0.072718,-0.099997
311,1566078305.407719,1566078305.407789,0.070333,-0.100004
312,1566078305.507715,1566078305.507789,0.073671,-0.099997
313,1566078305.607719,1566078305.607813,0.093222,-0.100004
314,1566078305.707712,1566078305.707775,0.063181,-0.099993
315,1566078305.807711,1566078305.807784,0.073195,-0.099999
316,1566078305.907714,1566078305.907788,0.073671,-0.100003
317,1566078306.007719,1566078306.007790,0.071526,-0.100005
318,1566078306.107715,1566078306.107778,0.063181,-0.099996
319,1566078306.207713,1566078306.207783,0.070095,-0.099998
320,1566078306.307710,1566078306.307779,0.069141,-0.099997
321,1566078306.407723,1566078306.407804,0.081301,-0.100013
322,1566078306.507710,1566078306.507772,0.061750,-0.099987
323,1566078306.607711,1566078306.607778,0.066519,-0.100001
324,1566078306.707714,1566078306.707783,0.069141,-0.100003
325,1566078306.807714,1566078306.807788,0.074625,-0.100000
326,1566078306.907709,1566078306.907773,0.063896,-0.099996
327,1566078307.007711,1566078307.007778,0.066757,-0.100002
328,1566078307.107713,1566078307.107781,0.068903,-0.100001
329,1566078307.207721,1566078307.207794,0.073433,-0.100008
330,1566078307.307710,1566078307.307779,0.068665,-0.099990
331,1566078307.407718,1566078307.407794,0.076294,-0.100007
332,1566078307.507713,1566078307.507782,0.068665,-0.099995
333,1566078307.607712,1566078307.607784,0.072002,-0.099999
334,1566078307.707715,1566078307.707798,0.083447,-0.100003
335,1566078307.807714,1566078307.807788,0.073195,-0.100000
336,1566078307.907717,1566078307.907785,0.067949,-0.100003
337,1566078308.007713,1566078308.007785,0.071764,-0.099996
338,1566078308.107712,1566078308.107786,0.073910,-0.099999
339,1566078308.207721,1566078308.207791,0.069380,-0.100009
340,1566078308.307711,1566078308.307778,0.067234,-0.099990
341,1566078308.407712,1566078308.407783,0.070095,-0.100001
342,1566078308.507711,1566078308.507781,0.069380,-0.099999
343,1566078308.607715,1566078308.607784,0.069141,-0.100003
344,1566078308.707715,1566078308.707787,0.072002,-0.100000
345,1566078308.807712,1566078308.807781,0.069618,-0.099997
346,1566078308.907717,1566078308.907797,0.079155,-0.100006
347,1566078309.007713,1566078309.007778,0.065088,-0.099996
348,1566078309.107713,1566078309.107784,0.070572,-0.100000
349,1566078309.207713,1566078309.207790,0.076771,-0.100000
350,1566078309.307719,1566078309.307791,0.072479,-0.100006
351,1566078309.407713,1566078309.407787,0.073671,-0.099994
352,1566078309.507714,1566078309.507782,0.067472,-0.100001
353,1566078309.607719,1566078309.607789,0.069618,-0.100005
354,1566078309.707713,1566078309.707782,0.068903,-0.099994
355,1566078309.807713,1566078309.807782,0.069141,-0.100000
356,1566078309.907712,1566078309.907780,0.067711,-0.100000
357,1566078310.007772,1566078310.007839,0.066996,-0.100060
358,1566078310.107712,1566078310.107779,0.067472,-0.099940
359,1566078310.207770,1566078310.207828,0.057697,-0.100059
360,1566078310.307713,1566078310.307781,0.068665,-0.099942
361,1566078310.407719,1566078310.407784,0.065327,-0.100006
362,1566078310.507718,1566078310.507788,0.069618,-0.099999
363,1566078310.607712,1566078310.607782,0.070572,-0.099994
364,1566078310.707719,1566078310.707794,0.075817,-0.100007
365,1566078310.807716,1566078310.807791,0.075340,-0.099997
366,1566078310.907712,1566078310.907786,0.073910,-0.099997
367,1566078311.007711,1566078311.007782,0.070572,-0.099999
368,1566078311.107713,1566078311.107781,0.068188,-0.100002
369,1566078311.207720,1566078311.207817,0.097275,-0.100007
370,1566078311.307713,1566078311.307783,0.070333,-0.099993
371,1566078311.407712,1566078311.407779,0.067234,-0.099998
372,1566078311.507711,1566078311.507777,0.065804,-0.100000
373,1566078311.607713,1566078311.607782,0.069141,-0.100002
374,1566078311.707715,1566078311.707788,0.072718,-0.100002
375,1566078311.807722,1566078311.807816,0.093460,-0.100007
376,1566078311.907713,1566078311.907783,0.069618,-0.099991
377,1566078312.007716,1566078312.007786,0.069857,-0.100003
378,1566078312.107715,1566078312.107783,0.067711,-0.099999
379,1566078312.207719,1566078312.207794,0.074387,-0.100004
380,1566078312.307720,1566078312.307794,0.073433,-0.100001
381,1566078312.407713,1566078312.407777,0.063658,-0.099993
382,1566078312.507711,1566078312.507777,0.065565,-0.099998
383,1566078312.607721,1566078312.607792,0.071526,-0.100009
384,1566078312.707713,1566078312.707780,0.066757,-0.099992
385,1566078312.807712,1566078312.807789,0.076771,-0.099999
386,1566078312.907713,1566078312.907779,0.066757,-0.100001
387,1566078313.007714,1566078313.007791,0.076771,-0.100001
388,1566078313.107713,1566078313.107783,0.069857,-0.099999
389,1566078313.207711,1566078313.207780,0.068426,-0.099998
390,1566078313.307713,1566078313.307779,0.066519,-0.100001
391,1566078313.407717,1566078313.407787,0.069141,-0.100005
392,1566078313.507711,1566078313.507778,0.067234,-0.099993
393,1566078313.607726,1566078313.607801,0.074625,-0.100016
394,1566078313.707719,1566078313.707793,0.074387,-0.099993
395,1566078313.807717,1566078313.807785,0.068426,-0.099998
396,1566078313.907714,1566078313.907781,0.066996,-0.099997
397,1566078314.007715,1566078314.007787,0.071526,-0.100001
398,1566078314.107714,1566078314.107790,0.075817,-0.099999
399,1566078314.207719,1566078314.207793,0.073671,-0.100005
400,1566078314.307716,1566078314.307788,0.071764,-0.099997
401,1566078314.407715,1566078314.407782,0.066996,-0.099999
402,1566078314.507714,1566078314.507782,0.068188,-0.099999
403,1566078314.607716,1566078314.607790,0.073433,-0.100002
404,1566078314.707712,1566078314.707781,0.068426,-0.099996
405,1566078314.807717,1566078314.807791,0.074387,-0.100004
406,1566078314.907716,1566078314.907785,0.068903,-0.099999
407,1566078315.007735,1566078315.007809,0.073433,-0.100019
408,1566078315.107714,1566078315.107787,0.072956,-0.099978
409,1566078315.207715,1566078315.207785,0.070095,-0.100001
410,1566078315.307718,1566078315.307797,0.078440,-0.100003
411,1566078315.407715,1566078315.407792,0.077486,-0.099996
412,1566078315.507718,1566078315.507800,0.082493,-0.100003
413,1566078315.607712,1566078315.607779,0.066280,-0.099995
414,1566078315.707716,1566078315.707790,0.073195,-0.100004
415,1566078315.807712,1566078315.807785,0.072956,-0.099995
416,1566078315.907724,1566078315.907826,0.102043,-0.100013
417,1566078316.007712,1566078316.007783,0.070810,-0.099988
418,1566078316.107713,1566078316.107779,0.066280,-0.100000
419,1566078316.207715,1566078316.207789,0.073433,-0.100003
420,1566078316.307720,1566078316.307793,0.072718,-0.100005
421,1566078316.407721,1566078316.407798,0.076771,-0.100000
422,1566078316.507712,1566078316.507784,0.072002,-0.099992
423,1566078316.607712,1566078316.607781,0.068903,-0.100000
424,1566078316.707780,1566078316.707836,0.055552,-0.100068
425,1566078316.807714,1566078316.807790,0.075817,-0.099934
426,1566078316.907714,1566078316.907792,0.078678,-0.100000
427,1566078317.007710,1566078317.007785,0.075102,-0.099997
428,1566078317.107713,1566078317.107783,0.070333,-0.100003
429,1566078317.207714,1566078317.207782,0.068188,-0.100001
430,1566078317.307714,1566078317.307789,0.074863,-0.100000
431,1566078317.407726,1566078317.407833,0.107050,-0.100012
432,1566078317.507712,1566078317.507781,0.068665,-0.099986
433,1566078317.607712,1566078317.607779,0.066757,-0.100000
434,1566078317.707718,1566078317.707789,0.071049,-0.100006
435,1566078317.807711,1566078317.807784,0.073671,-0.099992
436,1566078317.907713,1566078317.907784,0.070810,-0.100003
437,1566078318.007713,1566078318.007781,0.068188,-0.100000
438,1566078318.107716,1566078318.107786,0.070572,-0.100003
439,1566078318.207712,1566078318.207778,0.066280,-0.099996
440,1566078318.307718,1566078318.307789,0.071526,-0.100006
441,1566078318.407720,1566078318.407800,0.080109,-0.100002
442,1566078318.507715,1566078318.507784,0.069141,-0.099995
443,1566078318.607720,1566078318.607792,0.072479,-0.100005
444,1566078318.707713,1566078318.707779,0.066280,-0.099993
445,1566078318.807714,1566078318.807792,0.077486,-0.100001
446,1566078318.908215,1566078318.908286,0.070572,-0.100501
447,1566078319.007711,1566078319.007780,0.069380,-0.099496
448,1566078319.107713,1566078319.107793,0.080585,-0.100002
449,1566078319.207725,1566078319.207795,0.070333,-0.100012
450,1566078319.307715,1566078319.307785,0.069857,-0.099990
451,1566078319.407713,1566078319.407777,0.063658,-0.099998
452,1566078319.507719,1566078319.507797,0.077963,-0.100006
453,1566078319.607710,1566078319.607780,0.069857,-0.099991
454,1566078319.707714,1566078319.707782,0.068665,-0.100004
455,1566078319.807712,1566078319.807776,0.064373,-0.099998
456,1566078319.907719,1566078319.907788,0.068188,-0.100008
457,1566078320.007724,1566078320.007790,0.066519,-0.100004
458,1566078320.107721,1566078320.107788,0.066996,-0.099997
459,1566078320.207715,1566078320.207780,0.065088,-0.099994
460,1566078320.307723,1566078320.307795,0.072241,-0.100008
461,1566078320.407722,1566078320.407797,0.075340,-0.099999
462,1566078320.507715,1566078320.507783,0.067711,-0.099993
463,1566078320.607718,1566078320.607793,0.074148,-0.100003
464,1566078320.707717,1566078320.707782,0.065088,-0.099998
465,1566078320.807713,1566078320.807787,0.074148,-0.099996
466,1566078320.907716,1566078320.907797,0.081062,-0.100003
467,1566078321.007714,1566078321.007780,0.065804,-0.099998
468,1566078321.107715,1566078321.107819,0.104427,-0.100001
469,1566078321.207711,1566078321.207782,0.071287,-0.099996
470,1566078321.307715,1566078321.307799,0.084639,-0.100004
471,1566078321.407712,1566078321.407782,0.069857,-0.099997
472,1566078321.507715,1566078321.507787,0.072002,-0.100003
473,1566078321.607756,1566078321.607819,0.062943,-0.100041
474,1566078321.707779,1566078321.707836,0.057697,-0.100023
475,1566078321.807764,1566078321.807821,0.057220,-0.099985
476,1566078321.907766,1566078321.907824,0.057459,-0.100003
477,1566078322.007766,1566078322.007821,0.054359,-0.100000
478,1566078322.107770,1566078322.107835,0.064611,-0.100004
479,1566078322.207707,1566078322.207755,0.047684,-0.099937
480,1566078322.307776,1566078322.307836,0.060558,-0.100068
481,1566078322.407773,1566078322.407845,0.072718,-0.099997
482,1566078322.507781,1566078322.507842,0.060797,-0.100008
483,1566078322.607708,1566078322.607755,0.047445,-0.099927
484,1566078322.707765,1566078322.707830,0.065327,-0.100057
485,1566078322.807709,1566078322.807764,0.055313,-0.099944
486,1566078322.907712,1566078322.907781,0.069141,-0.100003
487,1566078323.007723,1566078323.007794,0.071764,-0.100011
488,1566078323.107713,1566078323.107779,0.066042,-0.099991
489,1566078323.207715,1566078323.207783,0.068665,-0.100002
490,1566078323.307714,1566078323.307791,0.077009,-0.099999
491,1566078323.407715,1566078323.407786,0.071287,-0.100001
492,1566078323.507715,1566078323.507786,0.070572,-0.100000
493,1566078323.607719,1566078323.607795,0.076294,-0.100004
494,1566078323.707713,1566078323.707781,0.067949,-0.099994
495,1566078323.807711,1566078323.807780,0.069141,-0.099998
496,1566078323.907713,1566078323.907781,0.067949,-0.100002
497,1566078324.007713,1566078324.007781,0.068188,-0.099999
498,1566078324.107711,1566078324.107783,0.071764,-0.099998
499,1566078324.207726,1566078324.207808,0.081539,-0.100015
500,1566078324.307713,1566078324.307784,0.071049,-0.099987
501,1566078324.407716,1566078324.407786,0.069857,-0.100003
502,1566078324.507718,1566078324.507786,0.067949,-0.100002
503,1566078324.607712,1566078324.607783,0.071049,-0.099994
504,1566078324.707711,1566078324.707778,0.067234,-0.099999
505,1566078324.807718,1566078324.807786,0.067711,-0.100007
506,1566078324.907717,1566078324.907792,0.075102,-0.099999
507,1566078325.007716,1566078325.007782,0.066519,-0.099998
508,1566078325.107711,1566078325.107781,0.069380,-0.099996
509,1566078325.207712,1566078325.207782,0.069618,-0.100001
510,1566078325.307710,1566078325.307778,0.067949,-0.099998
511,1566078325.407719,1566078325.407789,0.069618,-0.100009
512,1566078325.507714,1566078325.507789,0.074863,-0.099995
513,1566078325.607715,1566078325.607794,0.079632,-0.100000
514,1566078325.707711,1566078325.707783,0.071049,-0.099997
515,1566078325.807719,1566078325.807790,0.071764,-0.100007
516,1566078325.907718,1566078325.907786,0.067711,-0.100000
517,1566078326.007714,1566078326.007784,0.070333,-0.099996
518,1566078326.107711,1566078326.107786,0.075102,-0.099997
519,1566078326.207715,1566078326.207782,0.066519,-0.100004
520,1566078326.307720,1566078326.307798,0.077963,-0.100005
521,1566078326.407716,1566078326.407788,0.072479,-0.099995
522,1566078326.507720,1566078326.507790,0.069141,-0.100005
523,1566078326.607716,1566078326.607788,0.072479,-0.099995
524,1566078326.707712,1566078326.707780,0.067949,-0.099996
525,1566078326.807715,1566078326.807792,0.077009,-0.100003
526,1566078326.907718,1566078326.907799,0.080347,-0.100004
527,1566078327.007720,1566078327.007798,0.078201,-0.100002
528,1566078327.107710,1566078327.107780,0.069857,-0.099990
529,1566078327.207712,1566078327.207782,0.069618,-0.100002
530,1566078327.307711,1566078327.307781,0.069618,-0.099999
531,1566078327.407722,1566078327.407796,0.074625,-0.100010
532,1566078327.507720,1566078327.507793,0.073195,-0.099998
533,1566078327.607714,1566078327.607787,0.073195,-0.099994
534,1566078327.707714,1566078327.707786,0.072002,-0.100000
535,1566078327.807722,1566078327.807810,0.087738,-0.100008
536,1566078327.907713,1566078327.907786,0.072718,-0.099991
537,1566078328.007716,1566078328.007784,0.067949,-0.100003
538,1566078328.107719,1566078328.107792,0.072956,-0.100003
539,1566078328.207712,1566078328.207779,0.066519,-0.099993
540,1566078328.307714,1566078328.307787,0.073195,-0.100002
541,1566078328.407720,1566078328.407788,0.067234,-0.100006
542,1566078328.507716,1566078328.507785,0.069380,-0.099996
543,1566078328.607712,1566078328.607784,0.072241,-0.099996
544,1566078328.707716,1566078328.707793,0.077486,-0.100004
545,1566078328.807714,1566078328.807787,0.073433,-0.099998
546,1566078328.907717,1566078328.907790,0.072956,-0.100003
547,1566078329.007717,1566078329.007786,0.068903,-0.100000
548,1566078329.107712,1566078329.107779,0.066519,-0.099995
549,1566078329.207713,1566078329.207783,0.070095,-0.100001
550,1566078329.307713,1566078329.307781,0.068665,-0.100000
551,1566078329.407712,1566078329.407782,0.069380,-0.100000
552,1566078329.507716,1566078329.507784,0.067949,-0.100004
553,1566078329.607720,1566078329.607795,0.075340,-0.100004
554,1566078329.707713,1566078329.707789,0.075817,-0.099993
555,1566078329.807713,1566078329.807791,0.078440,-0.100000
556,1566078329.907718,1566078329.907791,0.073433,-0.100005
557,1566078330.007715,1566078330.007787,0.071287,-0.099998
558,1566078330.107719,1566078330.107793,0.073195,-0.100004
559,1566078330.207722,1566078330.207792,0.070333,-0.100003
560,1566078330.307718,1566078330.307790,0.072241,-0.099996
561,1566078330.407720,1566078330.407804,0.083923,-0.100002
562,1566078330.507719,1566078330.507790,0.071526,-0.099999
563,1566078330.607715,1566078330.607785,0.070095,-0.099997
564,1566078330.707713,1566078330.707785,0.072479,-0.099998
565,1566078330.807714,1566078330.807795,0.081062,-0.100001
566,1566078330.907719,1566078330.907790,0.070572,-0.100005
567,1566078331.007710,1566078331.007779,0.068426,-0.099991
568,1566078331.107721,1566078331.107811,0.090599,-0.100010
569,1566078331.207715,1566078331.207785,0.069380,-0.099995
570,1566078331.307712,1566078331.307803,0.091553,-0.099997
571,1566078331.407713,1566078331.407784,0.070572,-0.100002
572,1566078331.507713,1566078331.507783,0.070095,-0.099999
573,1566078331.607714,1566078331.607783,0.069380,-0.100001
574,1566078331.707714,1566078331.707783,0.069857,-0.100000
575,1566078331.807714,1566078331.807782,0.068188,-0.100001
576,1566078331.907714,1566078331.907784,0.069857,-0.099999
577,1566078332.007715,1566078332.007788,0.072479,-0.100002
578,1566078332.107716,1566078332.107795,0.079870,-0.100000
579,1566078332.207716,1566078332.207792,0.076056,-0.100000
580,1566078332.307718,1566078332.307794,0.076294,-0.100002
581,1566078332.407713,1566078332.407782,0.068903,-0.099995
582,1566078332.507714,1566078332.507782,0.068903,-0.100001
583,1566078332.607710,1566078332.607781,0.070333,-0.099997
584,1566078332.707711,1566078332.707784,0.073195,-0.100001
585,1566078332.807716,1566078332.807786,0.069857,-0.100005
586,1566078332.907714,1566078332.907791,0.077009,-0.099998
587,1566078333.007713,1566078333.007780,0.067472,-0.099998
588,1566078333.107714,1566078333.107781,0.067711,-0.100001
589,1566078333.207719,1566078333.207788,0.068665,-0.100005
590,1566078333.307713,1566078333.307781,0.067949,-0.099994
591,1566078333.407712,1566078333.407776,0.064611,-0.099998
592,1566078333.507716,1566078333.507790,0.074148,-0.100004
593,1566078333.607716,1566078333.607786,0.070095,-0.100001
594,1566078333.707713,1566078333.707781,0.067234,-0.099997
595,1566078333.807719,1566078333.807800,0.081301,-0.100005
596,1566078333.907715,1566078333.907788,0.072718,-0.099996
597,1566078334.007713,1566078334.007780,0.066757,-0.099998
598,1566078334.107713,1566078334.107780,0.067711,-0.100000
599,1566078334.207715,1566078334.207784,0.069141,-0.100002
600,1566078334.307710,1566078334.307781,0.070572,-0.099996
601,1566078334.407712,1566078334.407782,0.070333,-0.100001
602,1566078334.507717,1566078334.507790,0.073195,-0.100005
603,1566078334.607712,1566078334.607782,0.070095,-0.099995
604,1566078334.707712,1566078334.707782,0.069857,-0.100000
605,1566078334.807716,1566078334.807792,0.075579,-0.100004
606,1566078334.907717,1566078334.907783,0.065804,-0.100001
607,1566078335.007720,1566078335.007804,0.084162,-0.100003
608,1566078335.107714,1566078335.107786,0.071287,-0.099994
609,1566078335.207727,1566078335.207794,0.066757,-0.100013
610,1566078335.307713,1566078335.307782,0.069141,-0.099986
611,1566078335.407710,1566078335.407777,0.066519,-0.099997
612,1566078335.507716,1566078335.507776,0.060081,-0.100006
613,1566078335.607715,1566078335.607788,0.073433,-0.099999
614,1566078335.707716,1566078335.707789,0.073195,-0.100001
615,1566078335.807720,1566078335.807797,0.077486,-0.100004
616,1566078335.907718,1566078335.907786,0.068188,-0.099998
617,1566078336.007720,1566078336.007787,0.067949,-0.100002
618,1566078336.107711,1566078336.107785,0.074148,-0.099992
619,1566078336.207715,1566078336.207786,0.070572,-0.100004
620,1566078336.307715,1566078336.307775,0.060081,-0.100000
621,1566078336.407712,1566078336.407771,0.059605,-0.099996
622,1566078336.507717,1566078336.507777,0.060797,-0.100005
623,1566078336.607713,1566078336.607787,0.074387,-0.099996
624,1566078336.707715,1566078336.707792,0.077009,-0.100002
625,1566078336.807716,1566078336.807783,0.066519,-0.100001
626,1566078336.907721,1566078336.907797,0.076294,-0.100005
627,1566078337.007715,1566078337.007788,0.072956,-0.099995
628,1566078337.107719,1566078337.107793,0.073433,-0.100004
629,1566078337.207712,1566078337.207778,0.066042,-0.099993
630,1566078337.307719,1566078337.307789,0.070572,-0.100007
631,1566078337.407711,1566078337.407785,0.073671,-0.099993
632,1566078337.507716,1566078337.507788,0.072002,-0.100005
633,1566078337.607713,1566078337.607785,0.072479,-0.099996
634,1566078337.707714,1566078337.707777,0.062227,-0.100002
635,1566078337.807720,1566078337.807796,0.075817,-0.100005
636,1566078337.907712,1566078337.907786,0.073910,-0.099992
637,1566078338.007714,1566078338.007795,0.080824,-0.100002
638,1566078338.107713,1566078338.107786,0.072718,-0.099999
639,1566078338.207715,1566078338.207785,0.069857,-0.100002
640,1566078338.307711,1566078338.307781,0.070095,-0.099996
641,1566078338.407720,1566078338.407790,0.070333,-0.100009
642,1566078338.507721,1566078338.507791,0.069857,-0.100002
643,1566078338.607718,1566078338.607795,0.077724,-0.099996
644,1566078338.707723,1566078338.707799,0.076056,-0.100005
645,1566078338.807719,1566078338.807794,0.075102,-0.099996
646,1566078338.907716,1566078338.907790,0.073910,-0.099997
647,1566078339.007714,1566078339.007791,0.077724,-0.099998
648,1566078339.107713,1566078339.107784,0.071526,-0.099999
649,1566078339.207717,1566078339.207781,0.063896,-0.100004
650,1566078339.307730,1566078339.307829,0.099421,-0.100013
651,1566078339.407719,1566078339.407789,0.069618,-0.099989
652,1566078339.507718,1566078339.507782,0.064850,-0.099998
653,1566078339.607718,1566078339.607803,0.085115,-0.100000
654,1566078339.707709,1566078339.707770,0.061035,-0.099992
655,1566078339.807717,1566078339.807793,0.075817,-0.100008
656,1566078339.907711,1566078339.907780,0.068426,-0.099994
657,1566078340.007714,1566078340.007786,0.071764,-0.100003
658,1566078340.107716,1566078340.107793,0.077248,-0.100002
659,1566078340.207711,1566078340.207782,0.070095,-0.099995
660,1566078340.307715,1566078340.307786,0.070572,-0.100004
661,1566078340.407712,1566078340.407782,0.069618,-0.099997
662,1566078340.507726,1566078340.507792,0.065327,-0.100014
663,1566078340.607710,1566078340.607777,0.066519,-0.099984
664,1566078340.707712,1566078340.707789,0.077724,-0.100001
665,1566078340.807714,1566078340.807788,0.073910,-0.100003
666,1566078340.907711,1566078340.907783,0.072002,-0.099997
667,1566078341.007717,1566078341.007794,0.077009,-0.100006
668,1566078341.107716,1566078341.107794,0.078440,-0.099999
669,1566078341.207717,1566078341.207787,0.070333,-0.100001
670,1566078341.307715,1566078341.307789,0.073671,-0.099998
671,1566078341.407715,1566078341.407786,0.071526,-0.099999
672,1566078341.507712,1566078341.507782,0.069857,-0.099998
673,1566078341.607714,1566078341.607790,0.076056,-0.100001
674,1566078341.707717,1566078341.707781,0.063896,-0.100003
675,1566078341.807713,1566078341.807780,0.066996,-0.099997
676,1566078341.907714,1566078341.907787,0.073195,-0.100001
677,1566078342.007712,1566078342.007786,0.073910,-0.099998
678,1566078342.107715,1566078342.107795,0.080109,-0.100003
679,1566078342.207715,1566078342.207786,0.071287,-0.100000
680,1566078342.307714,1566078342.307786,0.071526,-0.099999
681,1566078342.407715,1566078342.407789,0.074148,-0.100001
682,1566078342.507723,1566078342.507807,0.083447,-0.100008
683,1566078342.607712,1566078342.607779,0.066757,-0.099989
684,1566078342.707715,1566078342.707783,0.068188,-0.100002
685,1566078342.807712,1566078342.807782,0.069857,-0.099998
686,1566078342.907712,1566078342.907781,0.069380,-0.099999
687,1566078343.007714,1566078343.007784,0.069618,-0.100003
688,1566078343.107729,1566078343.107804,0.074863,-0.100015
689,1566078343.207712,1566078343.207785,0.073671,-0.099983
690,1566078343.307715,1566078343.307784,0.068665,-0.100003
691,1566078343.407718,1566078343.407791,0.072479,-0.100003
692,1566078343.507715,1566078343.507786,0.070810,-0.099996
693,1566078343.607719,1566078343.607785,0.066280,-0.100004
694,1566078343.707711,1566078343.707782,0.071049,-0.099992
695,1566078343.807714,1566078343.807781,0.067949,-0.100003
