S1 Count,Start_Time(in sec),End_Time(in sec),Image_Capture_Time(in msec),Jitter(in msec)
3741,1566078648.407844,1566078648.422769,14.924765,-0.100006
3742,1566078648.507835,1566078648.522731,14.895201,-0.099991
3743,1566078648.607837,1566078648.622765,14.928102,-0.100002
3744,1566078648.707862,1566078648.722815,14.953613,-0.100024
3745,1566078648.807833,1566078648.822843,15.009642,-0.099972
3746,1566078648.907823,1566078648.922729,14.906406,-0.099989
3747,1566078649.007833,1566078649.022743,14.909506,-0.100010
3748,1566078649.107842,1566078649.122883,15.040636,-0.100009
3749,1566078649.207825,1566078649.222717,14.891624,-0.099983
3750,1566078649.307837,1566078649.322767,14.930010,-0.100012
3751,1566078649.407836,1566078649.422764,14.928102,-0.099999
3752,1566078649.507829,1566078649.522758,14.929056,-0.099993
3753,1566078649.607833,1566078649.622769,14.935732,-0.100004
3754,1566078649.707837,1566078649.722764,14.927626,-0.100003
3755,1566078649.807832,1566078649.822744,14.911413,-0.099996
3756,1566078649.907843,1566078649.922709,14.866590,-0.100010
3757,1566078650.007841,1566078650.022834,14.992714,-0.099998
3758,1566078650.107836,1566078650.122786,14.949560,-0.099996
3759,1566078650.207840,1566078650.222744,14.903545,-0.100003
3760,1566078650.307828,1566078650.322745,14.916420,-0.099988
3761,1566078650.407820,1566078650.422806,14.985085,-0.099992
3762,1566078650.507829,1566078650.522718,14.889002,-0.100009
3763,1566078650.607831,1566078650.622701,14.870167,-0.100002
3764,1566078650.707828,1566078650.722740,14.912128,-0.099997
3765,1566078650.807829,1566078650.822756,14.926195,-0.100002
3766,1566078650.907835,1566078650.922822,14.986277,-0.100006
3767,1566078651.007840,1566078651.022718,14.877796,-0.100005
3768,1566078651.107852,1566078651.122797,14.945507,-0.100011
3769,1566078651.207831,1566078651.222836,15.004635,-0.099980
3770,1566078651.307846,1566078651.322736,14.889956,-0.100015
3771,1566078651.407827,1566078651.422766,14.939070,-0.099981
3772,1566078651.507824,1566078651.522756,14.931917,-0.099997
3773,1566078651.607833,1566078651.622710,14.877796,-0.100008
3774,1566078651.707828,1566078651.722784,14.956474,-0.099995
3775,1566078651.807822,1566078651.822653,14.830828,-0.099994
3776,1566078651.907828,1566078651.922725,14.896870,-0.100006
3777,1566078652.007831,1566078652.022668,14.836311,-0.100003
3778,1566078652.107823,1566078652.122756,14.933586,-0.099991
3779,1566078652.207839,1566078652.222788,14.949560,-0.100016
3780,1566078652.307839,1566078652.322724,14.885187,-0.100000
3781,1566078652.407844,1566078652.422723,14.878988,-0.100005
3782,1566078652.507831,1566078652.522697,14.866352,-0.099987
3783,1566078652.607825,1566078652.622674,14.849424,-0.099994
3784,1566078652.707831,1566078652.722794,14.962435,-0.100007
3785,1566078652.807850,1566078652.822884,15.034199,-0.100018
3786,1566078652.907839,1566078652.922691,14.851809,-0.099990
3787,1566078653.007826,1566078653.022737,14.911175,-0.099987
3788,1566078653.107825,1566078653.122719,14.893770,-0.099999
3789,1566078653.207843,1566078653.222824,14.981031,-0.100018
3790,1566078653.307827,1566078653.322698,14.871120,-0.099984
3791,1566078653.407825,1566078653.422695,14.870167,-0.099998
3792,1566078653.507829,1566078653.522693,14.863491,-0.100005
3793,1566078653.607839,1566078653.622753,14.914513,-0.100010
3794,1566078653.707837,1566078653.722840,15.002489,-0.099998
3795,1566078653.807838,1566078653.822766,14.927149,-0.100001
3796,1566078653.907822,1566078653.922783,14.960289,-0.099984
3797,1566078654.007829,1566078654.022736,14.907122,-0.100007
3798,1566078654.107826,1566078654.122833,15.006781,-0.099998
3799,1566078654.207827,1566078654.222749,14.921904,-0.100000
3800,1566078654.307840,1566078654.322702,14.861822,-0.100013
3801,1566078654.407848,1566078654.422866,15.017986,-0.100008
3802,1566078654.507828,1566078654.522789,14.961004,-0.099980
3803,1566078654.607825,1566078654.622721,14.896154,-0.099997
3804,1566078654.707849,1566078654.722840,14.990568,-0.100025
3805,1566078654.807845,1566078654.822820,14.974833,-0.099996
3806,1566078654.907824,1566078654.922736,14.911652,-0.099979
3807,1566078655.007831,1566078655.022740,14.909267,-0.100006
3808,1566078655.107833,1566078655.122725,14.892578,-0.100002
3809,1566078655.207836,1566078655.222744,14.908314,-0.100003
3810,1566078655.307843,1566078655.322811,14.968634,-0.100007
3811,1566078655.407830,1566078655.422765,14.934301,-0.099988
3812,1566078655.507830,1566078655.522747,14.917374,-0.099999
3813,1566078655.607831,1566078655.622738,14.907837,-0.100001
3814,1566078655.707834,1566078655.722848,15.014410,-0.100003
3815,1566078655.807836,1566078655.822929,15.092850,-0.100002
3816,1566078655.907833,1566078655.922709,14.876366,-0.099997
3817,1566078656.007834,1566078656.022756,14.921188,-0.100002
3818,1566078656.107835,1566078656.122772,14.936924,-0.100000
3819,1566078656.207828,1566078656.222689,14.861107,-0.099993
3820,1566078656.307842,1566078656.322693,14.850855,-0.100014
3821,1566078656.407847,1566078656.422717,14.870644,-0.100004
3822,1566078656.507828,1566078656.522637,14.809132,-0.099982
3823,1566078656.607872,1566078656.622669,14.797211,-0.100044
3824,1566078656.707831,1566078656.722615,14.783859,-0.099959
3825,1566078656.807868,1566078656.822649,14.780760,-0.100037
3826,1566078656.907836,1566078656.922779,14.943123,-0.099968
3827,1566078657.007837,1566078657.022708,14.870882,-0.100001
3828,1566078657.107837,1566078657.122736,14.899492,-0.100000
3829,1566078657.207829,1566078657.222759,14.930010,-0.099993
3830,1566078657.307833,1566078657.322773,14.939785,-0.100004
3831,1566078657.407831,1566078657.422774,14.942646,-0.099998
3832,1566078657.507830,1566078657.522740,14.910460,-0.099998
3833,1566078657.607831,1566078657.622723,14.891148,-0.100002
3834,1566078657.707841,1566078657.722795,14.953613,-0.100010
3835,1566078657.807849,1566078657.822749,14.899969,-0.100008
3836,1566078657.908292,1566078657.923179,14.887333,-0.100443
3837,1566078658.007840,1566078658.022758,14.918327,-0.099548
3838,1566078658.107839,1566078658.122747,14.907837,-0.099999
3839,1566078658.207837,1566078658.222738,14.900446,-0.099998
3840,1566078658.307828,1566078658.322778,14.949083,-0.099991
3841,1566078658.407839,1566078658.422786,14.947176,-0.100011
3842,1566078658.507833,1566078658.522728,14.895201,-0.099993
3843,1566078658.607828,1566078658.622688,14.860630,-0.099995
3844,1566078658.707827,1566078658.722728,14.901161,-0.099999
3845,1566078658.807841,1566078658.822865,15.023232,-0.100014
3846,1566078658.907836,1566078658.922834,14.997721,-0.099995
3847,1566078659.007845,1566078659.022731,14.886141,-0.100009
3848,1566078659.107845,1566078659.122774,14.929533,-0.099999
3849,1566078659.207839,1566078659.222797,14.958620,-0.099994
3850,1566078659.307832,1566078659.322768,14.936686,-0.099993
3851,1566078659.407841,1566078659.422715,14.873743,-0.100010
3852,1566078659.507825,1566078659.522744,14.919043,-0.099983
3853,1566078659.607846,1566078659.622835,14.989138,-0.100021
3854,1566078659.707835,1566078659.722807,14.971972,-0.099989
3855,1566078659.807822,1566078659.822705,14.882565,-0.099987
3856,1566078659.907837,1566078659.922704,14.866352,-0.100015
3857,1566078660.007842,1566078660.022785,14.942646,-0.100005
3858,1566078660.107838,1566078660.122881,15.042305,-0.099996
3859,1566078660.207828,1566078660.222755,14.927387,-0.099989
3860,1566078660.307822,1566078660.322749,14.926672,-0.099994
3861,1566078660.407836,1566078660.422723,14.887094,-0.100014
3862,1566078660.507836,1566078660.522751,14.915705,-0.100000
3863,1566078660.607847,1566078660.622774,14.927626,-0.100011
3864,1566078660.707849,1566078660.722855,15.006304,-0.100002
3865,1566078660.807822,1566078660.822714,14.891624,-0.099973
3866,1566078660.907833,1566078660.922742,14.909029,-0.100011
3867,1566078661.007829,1566078661.022724,14.895201,-0.099997
3868,1566078661.107842,1566078661.122744,14.902115,-0.100013
3869,1566078661.207837,1566078661.222751,14.914513,-0.099994
3870,1566078661.307828,1566078661.322677,14.849663,-0.099991
3871,1566078661.407825,1566078661.422724,14.899254,-0.099997
3872,1566078661.507833,1566078661.522743,14.910221,-0.100008
3873,1566078661.607846,1566078661.622786,14.939308,-0.100014
3874,1566078661.707852,1566078661.722756,14.903784,-0.100006
3875,1566078661.807831,1566078661.822758,14.927149,-0.099979
3876,1566078661.907834,1566078661.922752,14.918804,-0.100003
3877,1566078662.007833,1566078662.022697,14.863491,-0.100000
3878,1566078662.107829,1566078662.122728,14.899015,-0.099996
3879,1566078662.207844,1566078662.222822,14.978170,-0.100015
3880,1566078662.307839,1566078662.322756,14.916897,-0.099996
3881,1566078662.407830,1566078662.422762,14.931917,-0.099991
3882,1566078662.507834,1566078662.522775,14.941692,-0.100004
3883,1566078662.607832,1566078662.622674,14.842272,-0.099998
3884,1566078662.707828,1566078662.722785,14.956951,-0.099995
3885,1566078662.807834,1566078662.822756,14.922142,-0.100006
3886,1566078662.907835,1566078662.922736,14.901161,-0.100001
3887,1566078663.007819,1566078663.022734,14.914513,-0.099984
3888,1566078663.107833,1566078663.122764,14.930725,-0.100014
3889,1566078663.207827,1566078663.222728,14.901161,-0.099994
3890,1566078663.307830,1566078663.322761,14.930964,-0.100003
3891,1566078663.407838,1566078663.422772,14.933586,-0.100008
3892,1566078663.507829,1566078663.522677,14.848232,-0.099991
3893,1566078663.607826,1566078663.622702,14.876842,-0.099997
3894,1566078663.707824,1566078663.722734,14.909267,-0.099999
3895,1566078663.807838,1566078663.822797,14.958620,-0.100013
3896,1566078663.907836,1566078663.922774,14.937639,-0.099998
3897,1566078664.007829,1566078664.022786,14.957428,-0.099993
3898,1566078664.107837,1566078664.122791,14.953852,-0.100008
3899,1566078664.207824,1566078664.222768,14.944553,-0.099987
3900,1566078664.307825,1566078664.322708,14.883280,-0.100001
3901,1566078664.407840,1566078664.422741,14.900446,-0.100015
3902,1566078664.507829,1566078664.522785,14.955997,-0.099989
3903,1566078664.607825,1566078664.622706,14.881134,-0.099996
3904,1566078664.707827,1566078664.722656,14.829159,-0.100002
3905,1566078664.807829,1566078664.822809,14.980316,-0.100002
3906,1566078664.907856,1566078664.922853,14.996767,-0.100027
3907,1566078665.007826,1566078665.022787,14.961004,-0.099970
3908,1566078665.107832,1566078665.122765,14.932871,-0.100007
3909,1566078665.207859,1566078665.222847,14.987707,-0.100027
3910,1566078665.307846,1566078665.322712,14.866352,-0.099987
3911,1566078665.407839,1566078665.422761,14.922142,-0.099993
3912,1566078665.507830,1566078665.522707,14.876127,-0.099992
3913,1566078665.607828,1566078665.622702,14.873981,-0.099998
3914,1566078665.707836,1566078665.722729,14.892578,-0.100008
3915,1566078665.807822,1566078665.822640,14.817715,-0.099986
3916,1566078665.907825,1566078665.922712,14.886856,-0.100003
3917,1566078666.007838,1566078666.022764,14.925718,-0.100013
3918,1566078666.107829,1566078666.122767,14.938593,-0.099991
3919,1566078666.207840,1566078666.222754,14.913797,-0.100012
3920,1566078666.307842,1566078666.322804,14.962196,-0.100002
3921,1566078666.407833,1566078666.422728,14.895439,-0.099991
3922,1566078666.507842,1566078666.522861,15.018225,-0.100010
3923,1566078666.607834,1566078666.622778,14.944077,-0.099991
3924,1566078666.707831,1566078666.722767,14.935970,-0.099997
3925,1566078666.807841,1566078666.822750,14.908791,-0.100010
3926,1566078666.907824,1566078666.922801,14.976978,-0.099982
3927,1566078667.007835,1566078667.022803,14.968157,-0.100012
3928,1566078667.107883,1566078667.122770,14.886618,-0.100048
3929,1566078667.207830,1566078667.222739,14.909267,-0.099947
3930,1566078667.307832,1566078667.322713,14.881372,-0.100002
3931,1566078667.407906,1566078667.422751,14.845371,-0.100074
3932,1566078667.507873,1566078667.522742,14.868259,-0.099967
3933,1566078667.607834,1566078667.622728,14.894247,-0.099961
3934,1566078667.707813,1566078667.722625,14.812708,-0.099979
3935,1566078667.807814,1566078667.822618,14.803648,-0.100001
3936,1566078667.907818,1566078667.922589,14.770985,-0.100004
3937,1566078668.007858,1566078668.022695,14.837027,-0.100040
3938,1566078668.107865,1566078668.122659,14.794350,-0.100007
3939,1566078668.207820,1566078668.222592,14.772415,-0.099955
3940,1566078668.307867,1566078668.322655,14.787436,-0.100047
3941,1566078668.407876,1566078668.422682,14.806032,-0.100008
3942,1566078668.507870,1566078668.522643,14.773369,-0.099994
3943,1566078668.607856,1566078668.622859,15.003920,-0.099986
3944,1566078668.707825,1566078668.722705,14.879942,-0.099970
3945,1566078668.807844,1566078668.822736,14.892101,-0.100019
3946,1566078668.907838,1566078668.922746,14.908075,-0.099994
3947,1566078669.007841,1566078669.022711,14.869690,-0.100004
3948,1566078669.107846,1566078669.122738,14.892578,-0.100004
3949,1566078669.207838,1566078669.222756,14.918327,-0.099992
3950,1566078669.307844,1566078669.322708,14.863968,-0.100006
3951,1566078669.407826,1566078669.422680,14.854670,-0.099982
3952,1566078669.507838,1566078669.522733,14.894485,-0.100013
3953,1566078669.607841,1566078669.622696,14.854908,-0.100003
3954,1566078669.707829,1566078669.722883,15.054464,-0.099988
3955,1566078669.807841,1566078669.822720,14.878988,-0.100012
3956,1566078669.907830,1566078669.922715,14.885187,-0.099990
3957,1566078670.007834,1566078670.022789,14.954567,-0.100004
3958,1566078670.107832,1566078670.122738,14.905214,-0.099998
3959,1566078670.207844,1566078670.222756,14.911652,-0.100012
3960,1566078670.307846,1566078670.322747,14.900923,-0.100002
3961,1566078670.407837,1566078670.422737,14.900446,-0.099991
3962,1566078670.507838,1566078670.522691,14.852047,-0.100002
3963,1566078670.607839,1566078670.622807,14.968157,-0.100000
3964,1566078670.707834,1566078670.722717,14.882565,-0.099995
3965,1566078670.807837,1566078670.822727,14.890194,-0.100003
3966,1566078670.907831,1566078670.922771,14.939547,-0.099995
3967,1566078671.007831,1566078671.022765,14.934301,-0.099999
3968,1566078671.107829,1566078671.122846,15.017033,-0.099998
3969,1566078671.207843,1566078671.222795,14.951706,-0.100013
3970,1566078671.307833,1566078671.322738,14.904737,-0.099991
3971,1566078671.407848,1566078671.422789,14.941454,-0.100014
3972,1566078671.507835,1566078671.522703,14.868021,-0.099988
3973,1566078671.607827,1566078671.622756,14.929295,-0.099992
3974,1566078671.707840,1566078671.722781,14.940977,-0.100013
3975,1566078671.807823,1566078671.822777,14.953375,-0.099984
3976,1566078671.907842,1566078671.922794,14.952660,-0.100018
3977,1566078672.007846,1566078672.022747,14.900923,-0.100004
3978,1566078672.107839,1566078672.122701,14.862299,-0.099993
3979,1566078672.207828,1566078672.222702,14.873743,-0.099990
3980,1566078672.307827,1566078672.322769,14.942646,-0.099998
3981,1566078672.407851,1566078672.422865,15.013933,-0.100024
3982,1566078672.507818,1566078672.522685,14.867067,-0.099967
3983,1566078672.607824,1566078672.622745,14.920712,-0.100006
3984,1566078672.707846,1566078672.722706,14.860153,-0.100021
3985,1566078672.807833,1566078672.822736,14.902830,-0.099988
3986,1566078672.907835,1566078672.922783,14.948130,-0.100001
3987,1566078673.007833,1566078673.022800,14.966965,-0.099999
3988,1566078673.107839,1566078673.122733,14.894247,-0.100006
3989,1566078673.207848,1566078673.222788,14.939547,-0.100009
3990,1566078673.307838,1566078673.322780,14.941692,-0.099990
3991,1566078673.407833,1566078673.422723,14.889479,-0.099995
3992,1566078673.507845,1566078673.522743,14.897823,-0.100012
3993,1566078673.607832,1566078673.622711,14.878988,-0.099987
3994,1566078673.707845,1566078673.722788,14.942408,-0.100013
3995,1566078673.807830,1566078673.822703,14.873266,-0.099984
3996,1566078673.907846,1566078673.922755,14.909267,-0.100016
3997,1566078674.007845,1566078674.022739,14.894009,-0.099999
3998,1566078674.107835,1566078674.122786,14.951229,-0.099990
3999,1566078674.207864,1566078674.222845,14.981031,-0.100029
4000,1566078674.307827,1566078674.322766,14.939547,-0.099963
4001,1566078674.407826,1566078674.422757,14.930725,-0.099999
4002,1566078674.507837,1566078674.522747,14.910221,-0.100011
4003,1566078674.607847,1566078674.622799,14.952660,-0.100010
4004,1566078674.707823,1566078674.722684,14.861107,-0.099977
4005,1566078674.807832,1566078674.822811,14.978647,-0.100009
4006,1566078674.907837,1566078674.922776,14.939785,-0.100005
4007,1566078675.007825,1566078675.022734,14.908552,-0.099989
4008,1566078675.107827,1566078675.122743,14.916182,-0.100002
4009,1566078675.207829,1566078675.222738,14.908314,-0.100003
4010,1566078675.307837,1566078675.322782,14.944792,-0.100008
4011,1566078675.407859,1566078675.422708,14.848948,-0.100022
4012,1566078675.507882,1566078675.522742,14.860153,-0.100023
4013,1566078675.607829,1566078675.622709,14.880419,-0.099947
