S2 Count,Start_Time(in sec),End_Time(in sec),Image_Dump_Time(in msec),Jitter(in sec)
1581,1566078432.422673,1566078432.440370,17.696619,-0.099947
1582,1566078432.522669,1566078432.540407,17.738819,-0.099995
1583,1566078432.622736,1566078432.640354,17.617464,-0.100068
1584,1566078432.722691,1566078432.740377,17.686605,-0.099954
1585,1566078432.822578,1566078432.840236,17.658472,-0.099887
1586,1566078432.922616,1566078432.940291,17.674685,-0.100038
1587,1566078433.022801,1566078433.040492,17.691135,-0.100185
1588,1566078433.122704,1566078433.140429,17.724752,-0.099903
1589,1566078433.222794,1566078433.240512,17.718554,-0.100090
1590,1566078433.322863,1566078433.340485,17.621756,-0.100070
1591,1566078433.422783,1566078433.440439,17.656088,-0.099919
1592,1566078433.522890,1566078433.540689,17.799377,-0.100107
1593,1566078433.622713,1566078433.640423,17.709732,-0.099823
1594,1566078433.722649,1566078433.740409,17.759800,-0.099936
1595,1566078433.822835,1566078433.840443,17.608404,-0.100186
1596,1566078433.922811,1566078433.940467,17.656088,-0.099976
1597,1566078434.022768,1566078434.040438,17.669916,-0.099958
1598,1566078434.122888,1566078434.140503,17.615318,-0.100120
1599,1566078434.222738,1566078434.240483,17.744541,-0.099850
1600,1566078434.322849,1566078434.340465,17.615795,-0.100111
1601,1566078434.422769,1566078434.440386,17.617226,-0.099920
1602,1566078434.522826,1566078434.540470,17.643929,-0.100057
1603,1566078434.622756,1566078434.640455,17.699718,-0.099930
1604,1566078434.722642,1566078434.740318,17.675877,-0.099887
1605,1566078434.822651,1566078434.840340,17.688990,-0.100009
1606,1566078434.922696,1566078434.940391,17.694473,-0.100045
1607,1566078435.022831,1566078435.040465,17.634392,-0.100134
1608,1566078435.122799,1566078435.140458,17.659426,-0.099968
1609,1566078435.222721,1566078435.240394,17.673254,-0.099922
1610,1566078435.322765,1566078435.340369,17.603636,-0.100044
1611,1566078435.422710,1566078435.440401,17.691374,-0.099945
1612,1566078435.522833,1566078435.540473,17.640829,-0.100123
1613,1566078435.622747,1566078435.640469,17.721653,-0.099915
1614,1566078435.722756,1566078435.740453,17.696619,-0.100008
1615,1566078435.822827,1566078435.840443,17.616034,-0.100071
1616,1566078435.922765,1566078435.940502,17.736912,-0.099939
1617,1566078436.022741,1566078436.040429,17.687559,-0.099976
1618,1566078436.122867,1566078436.140559,17.692804,-0.100125
1619,1566078436.222818,1566078436.240468,17.649412,-0.099952
1620,1566078436.322674,1566078436.340326,17.652035,-0.099855
1621,1566078436.422816,1566078436.440514,17.697573,-0.100142
1622,1566078436.522805,1566078436.540532,17.726898,-0.099989
1623,1566078436.622734,1566078436.640448,17.714024,-0.099929
1624,1566078436.722792,1566078436.740529,17.736912,-0.100058
1625,1566078436.822840,1566078436.840600,17.759323,-0.100048
1626,1566078436.922722,1566078436.940593,17.870665,-0.099882
1627,1566078437.022724,1566078437.040449,17.725468,-0.100002
1628,1566078437.122803,1566078437.140439,17.636061,-0.100079
1629,1566078437.222785,1566078437.240468,17.683268,-0.099982
1630,1566078437.322709,1566078437.340455,17.745733,-0.099925
1631,1566078437.422875,1566078437.440608,17.733335,-0.100166
1632,1566078437.522681,1566078437.540366,17.684221,-0.099807
1633,1566078437.622746,1566078437.640384,17.637730,-0.100065
1634,1566078437.722815,1566078437.740489,17.673969,-0.100068
1635,1566078437.822707,1566078437.840474,17.767191,-0.099892
1636,1566078437.922931,1566078437.940566,17.634869,-0.100224
1637,1566078438.022750,1566078438.040412,17.661572,-0.099819
1638,1566078438.122866,1566078438.140506,17.640114,-0.100116
1639,1566078438.222737,1566078438.240439,17.702103,-0.099871
1640,1566078438.322807,1566078438.340520,17.713547,-0.100070
1641,1566078438.422846,1566078438.440500,17.653942,-0.100039
1642,1566078438.522800,1566078438.540438,17.637253,-0.099954
1643,1566078438.622718,1566078438.640408,17.689466,-0.099918
1644,1566078438.722654,1566078438.740395,17.740250,-0.099936
1645,1566078438.822824,1566078438.840499,17.675400,-0.100170
1646,1566078438.922723,1566078438.940493,17.769575,-0.099899
1647,1566078439.022810,1566078439.040445,17.635107,-0.100086
1648,1566078439.122796,1566078439.140510,17.714500,-0.099986
1649,1566078439.222710,1566078439.240533,17.823458,-0.099914
1650,1566078439.322922,1566078439.340594,17.672777,-0.100212
1651,1566078439.422843,1566078439.440451,17.607927,-0.099921
1652,1566078439.522761,1566078439.540386,17.625332,-0.099918
1653,1566078439.622719,1566078439.640406,17.686605,-0.099959
1654,1566078439.722764,1566078439.740449,17.685652,-0.100044
1655,1566078439.822685,1566078439.840404,17.718554,-0.099922
1656,1566078439.922768,1566078439.940378,17.609835,-0.100083
1657,1566078440.022752,1566078440.040404,17.652750,-0.099983
1658,1566078440.122602,1566078440.140316,17.714024,-0.099850
1659,1566078440.222687,1566078440.240346,17.659187,-0.100085
1660,1566078440.322783,1566078440.340391,17.608643,-0.100096
1661,1566078440.422720,1566078440.440442,17.721891,-0.099937
1662,1566078440.522818,1566078440.540453,17.634630,-0.100098
1663,1566078440.622908,1566078440.640584,17.675877,-0.100090
1664,1566078440.722705,1566078440.740417,17.712593,-0.099797
1665,1566078440.822781,1566078440.840388,17.607212,-0.100076
1666,1566078440.922781,1566078440.940417,17.636538,-0.100000
1667,1566078441.022742,1566078441.040458,17.715693,-0.099962
1668,1566078441.122707,1566078441.140433,17.725945,-0.099965
1669,1566078441.222848,1566078441.240471,17.622232,-0.100142
1670,1566078441.322729,1566078441.340419,17.689705,-0.099880
1671,1566078441.422809,1566078441.440464,17.655134,-0.100080
1672,1566078441.522889,1566078441.540548,17.659187,-0.100080
1673,1566078441.622715,1566078441.640526,17.811775,-0.099826
1674,1566078441.722697,1566078441.740391,17.693520,-0.099983
1675,1566078441.822795,1566078441.840408,17.612696,-0.100098
1676,1566078441.922857,1566078441.940529,17.672062,-0.100062
1677,1566078442.022704,1566078442.040387,17.683506,-0.099846
1678,1566078442.122733,1566078442.140342,17.609119,-0.100030
1679,1566078442.222691,1566078442.240360,17.669678,-0.099957
1680,1566078442.322691,1566078442.340362,17.671347,-0.100000
1681,1566078442.422896,1566078442.440553,17.656565,-0.100205
1682,1566078442.522766,1566078442.540412,17.646074,-0.099870
1683,1566078442.622684,1566078442.640378,17.694235,-0.099918
1684,1566078442.722847,1566078442.740504,17.656803,-0.100163
1685,1566078442.822785,1566078442.840479,17.693758,-0.099938
1686,1566078442.922757,1566078442.940370,17.612219,-0.099972
1687,1566078443.022830,1566078443.040430,17.599821,-0.100072
1688,1566078443.122719,1566078443.140433,17.714500,-0.099889
1689,1566078443.222777,1566078443.240411,17.633915,-0.100058
1690,1566078443.322690,1566078443.340389,17.699242,-0.099913
1691,1566078443.422817,1566078443.440481,17.663956,-0.100127
1692,1566078443.522691,1566078443.540377,17.686605,-0.099873
1693,1566078443.622751,1566078443.640392,17.641544,-0.100060
1694,1566078443.722716,1566078443.740400,17.683983,-0.099965
1695,1566078443.822765,1566078443.840456,17.691135,-0.100049
1696,1566078443.922920,1566078443.940591,17.670870,-0.100155
1697,1566078444.022692,1566078444.040375,17.682791,-0.099772
1698,1566078444.122653,1566078444.140316,17.663002,-0.099961
1699,1566078444.222567,1566078444.240248,17.680645,-0.099914
1700,1566078444.322644,1566078444.340343,17.699242,-0.100077
1701,1566078444.422646,1566078444.440328,17.681837,-0.100002
1702,1566078444.522578,1566078444.540276,17.697573,-0.099933
1703,1566078444.622628,1566078444.640301,17.673492,-0.100049
1704,1566078444.722626,1566078444.740299,17.673016,-0.099998
1705,1566078444.822623,1566078444.840289,17.666578,-0.099997
1706,1566078444.922621,1566078444.940316,17.694712,-0.099999
1707,1566078445.022587,1566078445.040249,17.661810,-0.099966
1708,1566078445.122626,1566078445.140303,17.677307,-0.100039
1709,1566078445.222595,1566078445.240268,17.672062,-0.099969
1710,1566078445.322582,1566078445.340240,17.658234,-0.099986
1711,1566078445.422738,1566078445.440421,17.682791,-0.100156
1712,1566078445.522584,1566078445.540248,17.664433,-0.099846
1713,1566078445.622598,1566078445.640256,17.657518,-0.100014
1714,1566078445.722672,1566078445.740454,17.781258,-0.100074
1715,1566078445.822830,1566078445.840462,17.632484,-0.100157
1716,1566078445.922771,1566078445.940388,17.617464,-0.099941
1717,1566078446.022808,1566078446.040443,17.635345,-0.100037
1718,1566078446.122816,1566078446.140478,17.662048,-0.100008
1719,1566078446.222713,1566078446.240399,17.685652,-0.099897
1720,1566078446.322811,1566078446.340426,17.615557,-0.100098
1721,1566078446.422897,1566078446.440587,17.689705,-0.100086
1722,1566078446.522818,1566078446.540453,17.634630,-0.099921
1723,1566078446.622967,1566078446.640634,17.667532,-0.100148
1724,1566078446.722823,1566078446.740458,17.635345,-0.099856
1725,1566078446.822760,1566078446.840441,17.681599,-0.099937
1726,1566078446.922598,1566078446.940287,17.688751,-0.099839
1727,1566078447.022681,1566078447.040378,17.697811,-0.100082
1728,1566078447.122766,1566078447.140424,17.658949,-0.100085
1729,1566078447.222715,1566078447.240399,17.684221,-0.099950
1730,1566078447.322718,1566078447.340403,17.684698,-0.100003
1731,1566078447.422743,1566078447.440433,17.690420,-0.100024
1732,1566078447.522810,1566078447.540513,17.702579,-0.100067
1733,1566078447.622840,1566078447.640515,17.674685,-0.100030
1734,1566078447.722670,1566078447.740336,17.666817,-0.099829
1735,1566078447.822721,1566078447.840474,17.753363,-0.100051
1736,1566078447.922804,1566078447.940529,17.725468,-0.100083
1737,1566078448.022819,1566078448.040456,17.637491,-0.100015
1738,1566078448.122751,1566078448.140507,17.756462,-0.099932
1739,1566078448.222670,1566078448.240414,17.743349,-0.099919
1740,1566078448.322823,1566078448.340505,17.682076,-0.100152
1741,1566078448.422775,1566078448.440421,17.645836,-0.099952
1742,1566078448.522710,1566078448.540426,17.716885,-0.099935
1743,1566078448.623036,1566078448.640797,17.761707,-0.100326
1744,1566078448.722775,1566078448.740467,17.692566,-0.099739
1745,1566078448.822826,1566078448.840490,17.663956,-0.100052
1746,1566078448.922726,1566078448.940431,17.705441,-0.099900
1747,1566078449.022744,1566078449.040378,17.633200,-0.100019
1748,1566078449.122685,1566078449.140419,17.733812,-0.099941
1749,1566078449.222689,1566078449.240382,17.692566,-0.100004
1750,1566078449.322829,1566078449.340439,17.609596,-0.100140
1751,1566078449.422860,1566078449.440473,17.613173,-0.100031
1752,1566078449.522713,1566078449.540416,17.702341,-0.099854
1753,1566078449.622739,1566078449.640378,17.639399,-0.100025
1754,1566078449.722791,1566078449.740417,17.626524,-0.100052
1755,1566078449.822699,1566078449.840437,17.738104,-0.099908
1756,1566078449.922790,1566078449.940417,17.627239,-0.100091
1757,1566078450.022588,1566078450.040284,17.695904,-0.099798
1758,1566078450.122611,1566078450.140290,17.678976,-0.100023
1759,1566078450.222812,1566078450.240469,17.656565,-0.100202
1760,1566078450.322667,1566078450.340375,17.708063,-0.099855
1761,1566078450.422798,1566078450.440438,17.640114,-0.100131
1762,1566078450.522684,1566078450.540361,17.676830,-0.099886
1763,1566078450.622848,1566078450.640505,17.656565,-0.100164
1764,1566078450.722665,1566078450.740343,17.678022,-0.099817
1765,1566078450.822703,1566078450.840407,17.704248,-0.100038
1766,1566078450.922824,1566078450.940460,17.636538,-0.100121
1767,1566078451.022792,1566078451.040458,17.666101,-0.099968
1768,1566078451.122715,1566078451.140405,17.689466,-0.099923
1769,1566078451.222734,1566078451.240477,17.742872,-0.100019
1770,1566078451.322681,1566078451.340396,17.715216,-0.099946
1771,1566078451.422678,1566078451.440305,17.627716,-0.099997
1772,1566078451.522754,1566078451.540391,17.636538,-0.100076
1773,1566078451.622730,1566078451.640426,17.696381,-0.099975
1774,1566078451.722885,1566078451.740573,17.688036,-0.100155
1775,1566078451.822787,1566078451.840438,17.651081,-0.099902
1776,1566078451.922675,1566078451.940351,17.676115,-0.099888
1777,1566078452.022647,1566078452.040305,17.658234,-0.099972
1778,1566078452.122835,1566078452.140467,17.632008,-0.100188
1779,1566078452.222675,1566078452.240376,17.700911,-0.099840
1780,1566078452.322809,1566078452.340450,17.640829,-0.100135
1781,1566078452.422775,1566078452.440411,17.636299,-0.099965
1782,1566078452.522774,1566078452.540375,17.601013,-0.099999
1783,1566078452.622773,1566078452.640405,17.632008,-0.099999
1784,1566078452.722797,1566078452.740419,17.622232,-0.100024
1785,1566078452.822743,1566078452.840426,17.683506,-0.099946
1786,1566078452.922713,1566078452.940411,17.697573,-0.099970
1787,1566078453.022711,1566078453.040385,17.674208,-0.099998
1788,1566078453.122745,1566078453.140375,17.629862,-0.100034
1789,1566078453.222836,1566078453.240475,17.639399,-0.100091
1790,1566078453.322807,1566078453.340456,17.649174,-0.099971
1791,1566078453.422827,1566078453.440481,17.654181,-0.100020
1792,1566078453.522729,1566078453.540422,17.693281,-0.099901
1793,1566078453.622690,1566078453.640440,17.749786,-0.099962
1794,1566078453.722810,1566078453.740409,17.599106,-0.100120
1795,1566078453.823015,1566078453.840775,17.759800,-0.100206
1796,1566078453.922825,1566078453.940451,17.625809,-0.099809
1797,1566078454.022891,1566078454.040529,17.637730,-0.100066
1798,1566078454.122739,1566078454.140443,17.703772,-0.099848
1799,1566078454.222649,1566078454.240359,17.709255,-0.099910
1800,1566078454.322879,1566078454.340580,17.700434,-0.100230
1801,1566078454.422833,1566078454.440433,17.600060,-0.099954
1802,1566078454.522801,1566078454.540434,17.632723,-0.099968
1803,1566078454.622784,1566078454.640484,17.699957,-0.099983
1804,1566078454.722799,1566078454.740442,17.642498,-0.100015
1805,1566078454.822786,1566078454.840611,17.824173,-0.099987
1806,1566078454.922732,1566078454.940471,17.739058,-0.099946
1807,1566078455.022644,1566078455.040405,17.761469,-0.099911
1808,1566078455.122862,1566078455.140517,17.654896,-0.100218
1809,1566078455.222760,1566078455.240491,17.730951,-0.099899
1810,1566078455.322746,1566078455.340423,17.676830,-0.099986
1811,1566078455.422661,1566078455.440349,17.688513,-0.099915
1812,1566078455.522632,1566078455.540320,17.688751,-0.099971
1813,1566078455.622638,1566078455.640307,17.668962,-0.100007
1814,1566078455.722596,1566078455.740283,17.686605,-0.099958
1815,1566078455.822568,1566078455.840272,17.703772,-0.099972
1816,1566078455.922709,1566078455.940459,17.749548,-0.100141
1817,1566078456.022706,1566078456.040415,17.709017,-0.099997
1818,1566078456.122698,1566078456.140427,17.729282,-0.099992
1819,1566078456.222846,1566078456.240462,17.615557,-0.100148
1820,1566078456.322720,1566078456.340442,17.722607,-0.099873
1821,1566078456.422890,1566078456.440574,17.684460,-0.100170
1822,1566078456.522762,1566078456.540378,17.616272,-0.099872
1823,1566078456.622793,1566078456.640489,17.695427,-0.100031
1824,1566078456.722702,1566078456.740458,17.755747,-0.099909
1825,1566078456.822791,1566078456.840468,17.677307,-0.100089
1826,1566078456.922853,1566078456.940488,17.635107,-0.100062
1827,1566078457.022669,1566078457.040344,17.674685,-0.099817
1828,1566078457.122805,1566078457.140455,17.649651,-0.100136
1829,1566078457.222689,1566078457.240465,17.775774,-0.099884
1830,1566078457.322798,1566078457.340467,17.669201,-0.100109
1831,1566078457.422920,1566078457.440584,17.663717,-0.100122
1832,1566078457.522678,1566078457.540332,17.653942,-0.099758
1833,1566078457.622805,1566078457.640580,17.775297,-0.100127
1834,1566078457.722747,1566078457.740439,17.691851,-0.099942
1835,1566078457.822877,1566078457.840505,17.627954,-0.100130
1836,1566078457.922660,1566078457.940346,17.686605,-0.099782
1837,1566078458.022694,1566078458.040397,17.703533,-0.100034
1838,1566078458.122751,1566078458.140422,17.671585,-0.100057
1839,1566078458.222915,1566078458.240605,17.690182,-0.100164
1840,1566078458.322784,1566078458.340480,17.695904,-0.099869
1841,1566078458.422781,1566078458.440449,17.667532,-0.099998
1842,1566078458.522704,1566078458.540410,17.706394,-0.099923
1843,1566078458.622775,1566078458.640399,17.623425,-0.100071
1844,1566078458.722809,1566078458.740448,17.639160,-0.100034
1845,1566078458.822762,1566078458.840460,17.698050,-0.099953
1846,1566078458.922704,1566078458.940383,17.679214,-0.099942
1847,1566078459.022648,1566078459.040335,17.687082,-0.099944
1848,1566078459.122818,1566078459.140443,17.624378,-0.100170
1849,1566078459.222761,1566078459.240380,17.618418,-0.099943
1850,1566078459.322689,1566078459.340425,17.735958,-0.099928
1851,1566078459.422796,1566078459.440427,17.630816,-0.100107
1852,1566078459.522728,1566078459.540491,17.762184,-0.099932
1853,1566078459.622768,1566078459.640411,17.642736,-0.100040
